 ,Value
1,3606.314
2,3674.773
3,3647.367
4,3595.698
5,3623.516
6,3628.736
7,3628.057
8,3707.630
9,3696.234
10,3699.885
11,3681.960
12,3654.568
13,3736.423
14,3727.899
15,3677.390
16,3708.681
17,3650.879
18,3630.214
19,3649.598
20,3659.865
21,3793.962
22,3760.468
23,3730.275
24,3872.905
25,3856.237
26,3781.733
27,3712.875
28,3817.254
29,3840.731
30,3723.867
31,3751.520
32,3661.058
33,3696.995
34,3735.797
35,3671.847
36,3565.359
37,3563.857
38,3585.754
39,3616.899
40,3625.286
41,3710.440
42,3614.433
43,3591.881
44,3629.153
45,3564.270
46,3589.734
47,3571.279
48,3611.659
49,3636.861
