 ,Value
1,3554.742
2,3608.435
3,3595.816
4,3529.265
5,3537.491
6,3596.655
7,3580.382
8,3628.914
9,3624.226
10,3722.627
11,3647.114
12,3704.252
13,3642.802
14,3663.613
15,3566.996
16,3626.372
17,3632.910
18,3561.045
19,3634.085
20,3582.329
21,3609.575
22,3648.708
23,3622.007
24,3620.926
25,3645.919
26,3649.122
27,3719.009
28,3722.603
29,3690.046
30,3722.976
31,3619.107
32,3695.843
33,3673.252
34,3658.139
35,3623.204
36,3549.539
37,3634.821
38,3697.002
39,3593.311
40,3631.662
41,3582.057
42,3599.190
43,3604.614
44,3649.528
45,3652.146
46,3724.233
47,3754.160
48,3715.534
49,3692.644
50,3712.275
51,3735.026
