 ,Value
1,3266.278
2,3288.700
3,3335.552
4,3292.260
5,3307.391
6,3296.872
7,3300.975
8,3242.595
9,3245.782
10,3261.163
11,3286.174
12,3258.556
13,3265.532
14,3276.619
15,3293.699
16,3271.704
17,3246.773
18,3265.924
19,3284.025
20,3284.163
21,3250.653
22,3233.529
23,3237.493
24,3257.433
25,3288.928
26,3295.451
27,3230.589
28,3217.559
29,3234.774
30,3236.776
31,3239.435
32,3272.709
33,3261.914
34,3233.465
35,3242.284
36,3258.536
37,3277.114
38,3269.613
39,3275.308
40,3252.194
41,3205.963
42,3239.910
43,3219.851
44,3231.058
45,3209.510
46,3241.075
47,3246.817
48,3233.689
49,3244.539
50,3262.145
51,3245.511
52,3196.293
53,3214.650
54,3250.288
55,3247.957
56,3258.069
57,3291.208
58,3267.492
59,3245.376
60,3248.051
61,3253.149
62,3242.076
63,3257.783
64,3270.612
65,3272.110
66,3262.836
67,3226.624
68,3240.589
69,3247.669
70,3271.565
71,3231.887
72,3257.396
73,3244.947
74,3256.406
75,3254.858
76,3236.632
77,3248.826
78,3265.435
79,3249.602
80,3234.472
81,3214.334
82,3234.482
83,3243.690
84,3218.806
85,3282.764
86,3234.555
87,3222.443
88,3261.119
89,3209.230
90,3240.026
91,3263.477
92,3240.790
93,3242.062
94,3285.750
95,3230.495
96,3245.320
97,3278.968
98,3274.436
99,3278.379
100,3284.223
101,3271.305
102,3285.739
103,3295.630
104,3283.508
105,3284.099
106,3267.557
107,3258.340
108,3288.167
109,3269.707
110,3282.126
111,3279.885
112,3232.238
113,3248.042
114,3264.294
115,3257.146
116,3304.110
117,3276.649
118,3281.182
119,3275.265
120,3279.425
121,3273.328
122,3283.539
123,3286.480
124,3266.042
125,3263.699
126,3268.555
127,3297.478
128,3294.878
129,3282.996
130,3268.535
131,3327.791
132,3254.783
133,3236.049
134,3286.826
135,3307.354
136,3302.362
