 ,Value
1,3209.525
2,3241.512
3,3246.463
4,3232.033
5,3252.179
6,3221.767
7,3204.276
8,3202.192
9,3204.374
10,3228.795
11,3238.867
12,3248.954
13,3211.849
14,3226.538
15,3226.814
16,3208.602
17,3187.234
18,3176.195
19,3218.540
20,3247.989
21,3270.160
22,3258.094
23,3205.952
24,3215.320
25,3258.305
26,3248.121
27,3215.047
28,3213.415
29,3219.734
30,3224.962
31,3252.430
32,3259.434
33,3251.537
34,3221.296
35,3200.373
36,3225.321
37,3217.639
38,3246.512
39,3235.551
40,3229.274
41,3241.340
42,3247.533
43,3224.373
44,3210.745
45,3245.689
46,3248.859
47,3240.021
48,3232.873
49,3227.540
50,3232.277
51,3250.093
52,3257.547
53,3211.068
54,3239.224
55,3250.447
56,3277.988
57,3263.391
58,3256.533
59,3230.652
60,3231.746
61,3250.120
62,3282.482
63,3250.936
64,3236.346
65,3232.514
66,3232.202
67,3264.027
68,3287.884
69,3294.440
70,3235.903
71,3242.665
72,3243.153
73,3268.187
74,3262.009
75,3252.361
76,3238.535
77,3228.237
78,3210.229
79,3247.855
80,3240.405
81,3235.571
82,3248.525
83,3247.316
84,3268.111
85,3245.353
86,3216.000
87,3228.951
88,3240.720
89,3243.915
90,3259.816
91,3239.717
92,3232.536
93,3223.797
94,3208.735
95,3220.621
96,3229.315
97,3217.042
98,3228.756
99,3239.629
100,3238.432
101,3193.996
102,3193.498
103,3205.725
104,3237.142
105,3235.612
106,3226.275
