 ,Value
1,3258.647
2,3287.673
3,3262.832
4,3250.586
5,3249.514
6,3266.879
7,3237.530
8,3268.581
9,3272.118
10,3263.008
11,3239.657
12,3255.804
13,3269.276
14,3241.342
15,3303.367
16,3265.355
17,3308.347
18,3280.448
19,3287.145
20,3257.048
21,3263.546
22,3273.877
23,3251.814
24,3239.588
25,3263.378
26,3256.448
27,3256.766
28,3254.799
29,3273.465
30,3237.187
31,3267.777
32,3272.642
33,3269.477
34,3272.021
35,3274.042
36,3257.906
37,3241.051
38,3228.945
39,3236.779
40,3246.771
41,3274.565
42,3285.641
43,3267.305
44,3273.537
45,3263.568
46,3258.970
47,3238.191
48,3264.099
49,3272.864
50,3253.880
51,3252.781
52,3261.951
53,3267.442
54,3263.006
55,3244.506
56,3282.317
57,3292.629
58,3237.718
59,3264.128
60,3260.577
61,3233.420
62,3248.646
63,3258.352
64,3275.306
65,3265.360
66,3270.902
67,3269.015
68,3257.775
69,3263.279
70,3269.662
71,3230.884
72,3256.804
73,3240.660
74,3274.581
75,3238.045
76,3219.401
77,3230.344
78,3212.140
79,3274.523
80,3243.553
81,3238.283
82,3261.643
83,3256.825
84,3242.673
85,3224.473
86,3247.509
87,3261.934
88,3253.730
89,3226.819
90,3211.584
91,3261.602
92,3282.663
93,3244.483
94,3260.121
95,3272.959
96,3220.982
97,3211.308
98,3238.233
99,3265.748
100,3236.144
101,3247.622
102,3263.270
103,3251.953
104,3295.442
105,3277.259
106,3281.866
107,3263.067
108,3244.498
109,3251.833
110,3237.876
111,3258.325
112,3293.491
113,3311.833
114,3279.926
115,3265.728
116,3273.171
117,3297.227
118,3256.827
119,3282.105
120,3272.719
121,3258.150
122,3259.431
123,3276.799
124,3235.677
125,3271.700
126,3240.427
127,3251.880
128,3230.763
129,3260.990
130,3266.216
131,3268.948
132,3240.796
133,3227.375
134,3304.725
135,3284.489
136,3285.464
137,3292.032
138,3316.486
139,3308.289
140,3341.428
141,3339.247
142,3338.285
143,3320.201
