 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4114.325,3491,4986,4098,1,2,69.140
2,4109.452,3438,4968,4081,1,3,69.140
3,3895.060,3360,4761,3892,1,4,69.140
4,3938.578,3365,4750,3928,1,5,69.140
5,3921.150,3406,4701,3905,1,6,69.140
6,3945.475,3401,4628,3936,1,7,69.140
7,3947.488,3368,4828,3935,1,8,69.140
8,3954.773,3356,4701,3940,1,9,69.140
9,3977.097,3427,4628,3963,1,10,69.154
10,3971.492,3408,4822,3959,1,11,69.154
11,3977.949,3441,4757,3965,1,12,69.154
12,3977.494,3435,4739,3972,1,13,69.154
13,3994.404,3458,4748,3978,1,14,69.154
14,3963.707,3305,4843,3940,1,15,69.154
15,3968.081,3389,4921,3955,1,16,69.154
16,3982.787,3499,5060,3961,1,17,69.154
17,3980.203,3438,4730,3977,1,18,69.154
18,3973.313,3371,4752,3958,1,19,69.154
19,3983.603,3383,4826,3973,1,20,69.154
20,3965.714,3334,4649,3964,1,21,69.154
21,3963.878,3419,4710,3949,1,22,69.154
22,3949.545,3458,4812,3924,1,23,69.154
23,3954.752,3440,4704,3936,1,24,69.154
24,3947.394,3411,4669,3932,1,25,69.154
25,3970.700,3460,4659,3960,1,26,69.154
26,3946.892,3355,4624,3940,1,27,69.154
27,3957.935,3475,4606,3942,1,28,69.154
28,3934.450,3343,4660,3926,1,29,69.154
29,3967.750,3495,4939,3959,1,30,69.154
30,3934.307,3339,4896,3916,1,31,69.154
31,3945.923,3427,4753,3932,1,32,69.154
32,3958.127,3351,4893,3952,1,33,69.154
33,3950.263,3378,4621,3934,1,34,69.154
34,3937.714,3419,4663,3925,1,35,69.154
35,3935.724,3376,4654,3925,1,36,69.154
36,3948.134,3414,4731,3935,1,37,69.154
37,3946.804,3301,4774,3917,1,38,69.154
38,3938.048,3399,4613,3926,1,39,69.154
39,3947.374,3408,4786,3942,1,40,69.154
40,3940.892,3399,4888,3927,1,41,69.154
41,3917.545,3338,4841,3904,1,42,69.154
42,3929.947,3328,4833,3917,1,43,69.154
43,3916.284,3393,4607,3905,1,44,69.154
44,3908.568,3380,4671,3887,1,45,69.154
45,3909.114,3434,4618,3905,1,46,69.154
46,3893.589,3416,4519,3880,1,47,69.154
47,3893.802,3431,4582,3881,1,48,69.154
48,3881.747,3281,4628,3871,1,49,69.154
49,3876.801,3349,4552,3882,1,50,69.154
50,3886.236,3402,4548,3874,1,51,69.154
51,3884.494,3297,4537,3874,1,52,69.154
52,3871.676,3369,4922,3863,1,53,69.154
53,3882.516,3341,4601,3875,1,54,69.154
54,3894.457,3294,4612,3885,1,55,69.154
55,3858.108,3317,4458,3856,1,56,69.154
56,3855.844,3363,4453,3843,1,57,69.154
57,3837.651,3337,4627,3835,1,58,69.154
58,3836.597,3303,4457,3826,1,59,69.154
59,3835.976,3325,4576,3829,1,60,69.154
60,3848.107,3325,4587,3837,1,61,69.154
61,3833.999,3355,4565,3824,1,62,69.154
62,3801.698,3282,4482,3782,1,63,69.154
63,3811.381,3366,4427,3806,1,64,69.154
64,3823.168,3355,4610,3814,1,65,69.154
65,3793.623,3254,4447,3783,1,66,71.012
66,3806.318,3238,4414,3803,1,67,70.222
67,3790.306,3301,4414,3777,1,68,70.222
68,3792.452,3183,4635,3788,1,69,70.222
69,3798.678,3339,4513,3787,1,70,76.200
70,3781.080,3269,4640,3774,1,71,76.200
71,3796.120,3310,4522,3785,1,72,76.200
72,3780.265,3296,4488,3763,1,73,76.200
73,3769.609,3249,4659,3754.500,1,74,76.200
74,3757.164,3266,4488,3748.500,1,75,76.200
75,3772.669,3247,4427,3757,1,76,76.200
76,3768.459,3230,4391,3762,1,77,76.200
77,3766.407,3277,4426,3748,1,78,76.200
78,3771.089,3315,4382,3764,1,79,76.200
79,3760.729,3279,4419,3748,1,80,76.200
80,3773.875,3305,4554,3766,1,81,76.200
81,3771.798,3301,4418,3753,1,82,76.200
82,3773.581,3301,4491,3757.500,1,83,76.200
83,3755.410,3291,4431,3750.500,1,84,76.200
84,3767.810,3280,4380,3757,1,85,76.200
85,3767.253,3253,4441,3749.500,1,86,76.432
86,3808.880,3345,4575,3799,1,87,76.432
87,3760.837,3292,4408,3750.500,1,88,76.432
88,3774.724,3275,4475,3762,1,89,76.432
89,3773.819,3305,4452,3755,1,90,76.432
90,3764.464,3248,4562,3747.500,1,91,76.432
