X	Y
285.000	173.000
285.094	173.996
285.187	174.992
285.279	175.988
285.370	176.984
285.458	177.980
285.544	178.977
285.627	179.974
285.706	180.971
285.781	181.969
285.851	182.966
285.916	183.965
285.975	184.963
286.029	185.962
286.076	186.961
286.116	187.961
286.149	188.960
286.175	189.960
286.192	190.960
286.201	191.961
286.202	192.961
286.193	193.961
286.176	194.961
286.148	195.961
286.111	196.961
286.064	197.960
286.007	198.959
285.940	199.957
285.863	200.954
285.774	201.950
285.675	202.946
285.566	203.940
285.446	204.933
285.316	205.925
285.175	206.915
285.025	207.904
284.866	208.892
284.698	209.878
284.523	210.863
284.339	211.846
284.149	212.828
283.951	213.808
283.746	214.788
283.535	215.765
283.317	216.742
283.094	217.717
282.865	218.690
282.630	219.663
282.391	220.634
282.145	221.604
281.896	222.572
281.641	223.540
281.382	224.506
281.118	225.471
280.851	226.435
280.579	227.397
280.303	228.359
280.024	229.319
279.740	230.279
279.454	231.237
279.164	232.194
278.870	233.151
278.574	234.106
278.275	235.060
277.972	236.014
277.667	236.966
277.359	237.918
277.049	238.869
276.736	239.819
276.420	240.768
276.103	241.717
275.783	242.665
275.462	243.612
275.138	244.559
274.813	245.504
274.485	246.450
274.155	247.394
273.822	248.337
273.487	249.279
273.148	250.221
272.806	251.161
272.461	252.099
272.112	253.037
271.759	253.973
271.402	254.907
271.041	255.840
270.675	256.771
270.304	257.700
269.929	258.628
269.549	259.553
269.164	260.476
268.774	261.397
268.379	262.316
267.978	263.233
267.572	264.147
267.162	265.059
266.746	265.969
266.325	266.876
265.898	267.781
265.466	268.683
265.028	269.582
264.582	270.478
264.128	271.369
263.666	272.256
263.195	273.139
262.715	274.016
262.224	274.888
261.722	275.753
261.209	276.611
260.683	277.462
260.145	278.305
259.593	279.140
259.027	279.965
258.446	280.779
257.849	281.582
257.237	282.372
256.607	283.150
255.961	283.913
255.295	284.660
254.612	285.390
253.909	286.102
253.187	286.795
252.446	287.466
251.687	288.117
250.911	288.749
250.121	289.362
249.316	289.955
248.498	290.531
247.668	291.090
246.828	291.632
245.978	292.160
245.119	292.672
244.252	293.172
243.379	293.659
242.499	294.135
241.613	294.601
240.723	295.057
239.829	295.505
238.931	295.946
238.031	296.381
237.127	296.811
236.222	297.237
235.316	297.660
234.408	298.080
233.500	298.500
