 ,Value
1,3630.644
2,3616.813
3,3649.633
4,3650.371
5,3719.879
6,3659.448
7,3593.875
8,3615.878
9,3621.813
10,3603.053
11,3592.108
12,3596.024
13,3544.447
14,3521.653
15,3545.071
16,3548.433
17,3528.819
18,3546.416
19,3551.088
20,3559.301
21,3572.091
22,3562.389
23,3561.355
24,3580.709
25,3600.688
26,3632.217
27,3578.888
28,3623.008
29,3640.020
30,3597.007
31,3532.955
32,3543.527
33,3553.305
34,3546.662
35,3588.838
36,3559.030
37,3595.458
38,3585.566
39,3696.107
40,3659.471
41,3637.654
42,3600.763
43,3631.086
44,3667.202
45,3600.945
46,3586.212
47,3567.555
48,3521.353
49,3551.711
50,3514.761
51,3545.493
52,3534.887
53,3594.428
54,3552.507
55,3575.776
56,3605.259
57,3627.802
58,3635.336
59,3541.061
60,3532.736
61,3576.556
62,3613.566
63,3546.240
64,3563.072
65,3566.126
66,3595.999
67,3581.953
68,3619.936
69,3581.095
70,3585.513
71,3605.745
72,3600.739
73,3537.950
74,3542.955
75,3516.694
76,3576.197
77,3592.991
78,3530.171
79,3473.688
80,3540.097
81,3560.919
82,3521.534
83,3512.271
84,3599.593
85,3519.106
86,3533.468
87,3471.870
88,3550.236
89,3569.673
90,3518.454
91,3608.029
92,3584.925
93,3569.802
94,3554.584
95,3528.855
96,3541.190
97,3573.436
98,3538.765
99,3554.206
100,3495.677
101,3528.092
102,3544.550
103,3538.745
104,3533.670
105,3499.240
106,3485.931
107,3494.485
108,3473.756
109,3507.361
110,3531.267
111,3542.667
112,3559.826
113,3578.486
114,3522.657
115,3541.164
116,3452.239
117,3428.986
118,3419.347
119,3394.385
120,3395.398
121,3377.050
122,3396.770
123,3418.493
124,3415.336
125,3401.964
126,3406.237
127,3437.967
128,3461.193
129,3501.297
130,3523.132
131,3481.613
132,3576.818
133,3601.646
134,3569.575
135,3616.898
136,3588.117
137,3592.746
138,3576.008
139,3586.946
140,3680.497
141,3641.704
142,3558.605
143,3554.875
144,3592.190
145,3570.437
146,3577.332
147,3616.748
148,3631.782
149,3589.817
150,3554.027
151,3562.614
152,3570.718
153,3540.591
154,3524.373
155,3505.658
156,3548.930
157,3521.849
158,3587.473
159,3607.150
160,3609.598
161,3576.969
162,3493.390
163,3489.304
164,3543.330
165,3552.831
166,3523.563
167,3508.759
168,3549.346
169,3484.673
170,3554.065
171,3486.270
172,3508.225
173,3517.434
174,3516.663
175,3482.518
176,3518.999
177,3517.193
178,3564.618
179,3534.548
180,3519.252
181,3511.898
182,3523.472
183,3482.151
184,3534.719
185,3554.855
186,3602.394
187,3560.776
188,3604.069
189,3706.583
190,3629.563
191,3603.655
192,3722.220
193,3737.463
194,3716.922
195,3706.471
196,3734.509
197,3747.700
198,3754.557
199,3767.559
