 ,Value
1,3540.550
2,3539.659
3,3563.208
4,3541.278
5,3511.375
6,3544.259
7,3536.143
8,3538.447
9,3502.290
10,3430.265
11,3463.845
12,3507.048
13,3490.682
14,3501.946
15,3514.813
16,3550.846
17,3497.042
18,3460.496
19,3473.949
20,3454.465
21,3488.422
22,3417.564
23,3377.346
24,3412.022
25,3473.331
26,3441.111
27,3415.443
28,3388.604
29,3354.812
30,3415.320
31,3411.519
32,3379.932
33,3377.621
34,3404.980
35,3383.025
36,3287.429
37,3332.370
38,3291.878
39,3305.733
40,3307.659
41,3309.974
42,3265.149
43,3312.688
44,3335.492
45,3370.252
46,3308.492
47,3279.382
48,3337.077
49,3327.001
50,3332.900
51,3351.183
52,3357.037
53,3392.200
54,3372.878
55,3382.712
56,3378.588
57,3379.936
58,3346.474
59,3343.814
60,3389.906
61,3397.192
62,3361.878
63,3381.109
64,3363.434
65,3378.912
66,3395.528
67,3355.691
68,3377.844
69,3359.770
70,3408.579
71,3406.148
72,3402.403
73,3399.571
74,3430.097
75,3428.636
76,3406.779
77,3403.360
78,3402.628
79,3410.314
80,3426.851
81,3454.704
82,3419.203
83,3454.689
84,3407.556
85,3413.413
86,3490.767
87,3439.618
88,3413.809
89,3420.414
90,3429.351
91,3411.178
92,3380.782
93,3402.758
94,3380.968
95,3351.793
96,3382.145
97,3394.516
98,3388.423
99,3388.248
100,3394.203
101,3412.641
102,3413.142
103,3431.033
104,3469.637
105,3414.314
106,3453.054
107,3462.335
108,3428.252
109,3390.561
110,3420.505
111,3407.693
112,3407.278
113,3476.759
114,3456.170
115,3478.738
116,3460.954
117,3402.116
118,3414.665
119,3389.656
120,3465.401
121,3400.782
122,3412.785
123,3399.079
124,3454.516
125,3461.967
126,3459.672
127,3469.887
128,3385.672
129,3429.745
130,3392.084
131,3375.994
132,3429.723
133,3419.256
134,3479.248
135,3436.001
136,3437.035
137,3490.847
138,3464.072
139,3452.152
140,3484.213
141,3502.907
142,3511.263
143,3507.583
144,3487.645
145,3494.412
146,3505.086
147,3499.783
148,3494.774
149,3520.232
150,3533.836
151,3556.987
152,3531.552
153,3526.078
154,3550.266
155,3569.727
156,3589.605
157,3588.493
158,3557.693
159,3519.059
160,3498.824
161,3534.068
