 ,Value
1,3957.482
2,4123.919
3,4063.785
4,4147.234
5,4186.231
6,4247.461
7,4125.018
8,4215.405
9,4158.992
10,4176.168
11,4104.167
12,4133.458
13,4181.782
14,4143.815
15,4208.353
16,4256.817
17,4266.190
18,4338.879
19,4265.031
20,4143.428
21,4241.390
22,4268.581
23,4251.005
24,4115.478
25,4117.040
26,4114.079
27,4149.654
28,4102.072
29,4118.044
30,4056.857
31,4171.131
32,4218.108
33,4187.207
34,4060.902
35,4021.530
36,4109.613
37,4160.558
38,4240.862
39,4164.084
40,4095.672
41,4241.416
42,4134.587
43,4102.530
44,4121.764
45,4086.349
46,4056.507
47,4048.041
48,4077.852
49,4018.359
50,4075.213
51,4113.746
52,4093.179
53,4120.291
54,4136.533
55,4090.524
56,4127.863
57,4072.906
58,4138.353
59,4023.297
60,4009.044
61,4092.016
62,4197.624
63,4172.301
64,4079.417
65,4089.819
66,4145.849
67,4157.403
68,4233.607
69,4213.958
70,4129.312
71,4098.518
72,4104.210
73,4090.185
74,4178.029
75,4190.037
76,4185.934
77,4154.928
78,4221.704
79,4195.373
80,4132.433
81,4054.748
82,4117.620
83,4080.660
84,4055.948
85,4070.178
86,4096.673
87,4020.169
88,3982.544
89,4008.963
90,4048.780
91,4015.562
92,3973.213
93,4001.669
94,3980.458
95,4042.042
96,4075.715
97,3924.719
98,3925.080
99,3977.379
100,3960.132
101,3938.274
102,3965.624
103,3934.729
104,3903.141
105,3883.829
