 ,Value
1,4473.808
2,4487.081
3,4591.178
4,4687.497
5,4774.083
6,4783.362
7,4562.910
8,4746.941
9,4671.165
10,4696.971
11,4627.055
12,4753.486
13,4800.679
14,4669.781
15,4730.908
16,4715.006
17,4813.110
18,4767.098
19,4750.551
20,4671.917
21,4753.137
22,4880.124
23,4903.143
24,4710.111
25,4830.760
26,4827.483
27,4804.640
28,4766.975
29,4812.588
30,4722.325
31,4764.061
32,4902.045
33,4836.909
34,4893.196
35,4867.737
36,4781.691
37,4816.422
38,4669.478
39,4732.999
40,4794.489
41,4861.731
42,4609.753
43,4692.674
44,4710.096
45,4728.598
46,4688.262
47,4585.168
48,4650.111
49,4613.640
50,4684.578
51,4606.431
52,4810.410
53,4835.300
54,4736.504
55,4791.455
56,4800.580
57,4792.346
58,4918.871
59,4781.859
60,4813.307
61,4963.987
62,4992.622
63,4847.965
64,4828.326
65,4878.520
66,4677.057
67,4871.921
68,4834.062
69,4783.591
70,4771.948
71,4774.942
72,4846.186
73,4782.457
74,4851.515
75,4930.042
76,4806.198
77,4789.124
78,4756.719
79,4954.587
80,4770.025
81,4679.348
82,4824.460
83,4689.290
84,4895.138
85,4888.594
86,4911.339
87,4801.920
88,4866.289
89,4924.993
90,4885.450
91,4946.631
92,4913.507
93,4860.630
94,4963.172
95,4870.117
96,4745.632
97,4772.301
98,4936.590
99,4907.256
100,4995.058
101,5058.450
102,5091.714
103,5131.222
104,5087.202
105,5109.329
106,5251.176
107,5109.450
108,5058.934
109,5091.191
110,5175.338
111,5245.777
112,5098.219
113,5002.221
114,5119.604
115,5124.338
116,4936.911
117,4825.593
118,4841.229
119,4819.132
120,4727.102
121,4818.241
122,4789.574
123,4580.491
124,4631.209
125,4767.741
126,4720.849
127,4698.705
128,4782.860
129,4794.946
130,4796.972
131,4897.472
132,4816.460
133,4686.496
134,4747.386
135,4718.402
136,4812.493
137,4748.311
138,4775.406
139,4821.861
140,4810.252
141,4826.343
142,4975.834
143,4897.505
