X	Y
291.000	186.000
290.680	186.950
290.361	187.899
290.041	188.849
289.721	189.798
289.400	190.748
289.079	191.697
288.758	192.646
288.436	193.595
288.113	194.543
287.789	195.492
287.465	196.440
287.139	197.387
286.813	198.335
286.485	199.282
286.157	200.228
285.827	201.174
285.495	202.120
285.162	203.065
284.827	204.009
284.491	204.953
284.152	205.896
283.812	206.839
283.469	207.780
283.125	208.721
282.778	209.661
282.428	210.600
282.077	211.538
281.722	212.476
281.365	213.412
281.004	214.347
280.641	215.280
280.274	216.213
279.904	217.144
279.530	218.074
279.153	219.002
278.772	219.929
278.386	220.854
277.997	221.777
277.602	222.698
277.204	223.617
276.800	224.534
276.391	225.449
275.977	226.362
275.558	227.272
275.133	228.179
274.701	229.083
274.264	229.985
273.819	230.883
273.368	231.777
272.911	232.669
272.446	233.556
271.974	234.440
271.495	235.320
271.008	236.196
270.513	237.068
270.011	237.935
269.501	238.797
268.982	239.654
268.456	240.507
267.921	241.354
267.377	242.196
266.824	243.031
266.262	243.861
265.691	244.684
265.111	245.501
264.521	246.311
263.921	247.114
263.312	247.909
262.692	248.696
262.062	249.475
261.421	250.246
260.770	251.008
260.108	251.760
259.436	252.503
258.752	253.235
258.057	253.957
257.351	254.668
256.633	255.367
255.904	256.054
255.162	256.728
254.408	257.388
253.642	258.034
252.865	258.666
252.075	259.282
251.273	259.883
250.460	260.469
249.636	261.039
248.801	261.593
247.956	262.131
247.101	262.654
246.237	263.161
245.364	263.652
244.483	264.129
243.593	264.591
242.697	265.038
241.793	265.471
240.883	265.891
239.968	266.298
239.046	266.692
238.120	267.074
237.190	267.445
236.255	267.806
235.316	268.157
234.374	268.499
233.429	268.832
232.482	269.158
231.531	269.475
230.579	269.786
229.624	270.090
228.667	270.387
227.709	270.679
226.748	270.965
225.787	271.246
224.823	271.522
223.859	271.794
222.893	272.061
221.926	272.324
220.958	272.583
219.990	272.839
219.020	273.091
218.049	273.341
217.078	273.587
216.106	273.831
215.134	274.072
214.160	274.310
213.187	274.547
212.213	274.781
211.238	275.014
210.263	275.245
209.288	275.475
208.312	275.703
207.336	275.930
206.360	276.156
205.384	276.382
204.407	276.606
203.430	276.830
202.454	277.054
201.477	277.277
200.500	277.500
