 ,Value
1,3544.547
2,3535.219
3,3527.790
4,3530.472
5,3593.670
6,3526.497
7,3558.723
8,3582.073
9,3600.725
10,3525.604
11,3567.153
12,3600.148
13,3488.357
14,3452.851
15,3475.623
16,3522.155
17,3533.161
18,3531.743
19,3522.917
20,3566.197
21,3504.473
22,3494.180
23,3489.737
24,3470.321
25,3501.445
26,3476.065
27,3522.995
28,3454.779
29,3494.808
30,3534.841
31,3500.462
32,3544.166
33,3489.693
34,3463.277
35,3478.060
36,3463.283
37,3488.300
38,3523.338
39,3491.487
40,3478.244
41,3493.119
42,3441.339
43,3453.265
44,3476.586
45,3469.637
46,3457.486
47,3393.923
48,3441.176
49,3538.098
50,3536.607
51,3482.142
52,3470.820
53,3483.363
54,3463.863
55,3502.105
56,3510.432
57,3494.917
58,3552.216
59,3520.109
60,3509.825
61,3465.271
62,3497.396
63,3575.011
64,3477.502
65,3468.786
66,3495.680
67,3476.904
68,3520.475
69,3497.089
70,3465.628
71,3487.816
72,3564.985
73,3534.849
74,3499.339
75,3507.049
76,3527.787
77,3512.529
78,3519.782
79,3487.203
80,3530.091
81,3517.276
82,3564.475
83,3520.856
84,3485.662
85,3447.881
86,3463.265
87,3477.270
88,3505.382
89,3490.491
90,3521.483
91,3487.551
92,3545.923
93,3539.672
94,3494.342
95,3513.004
96,3514.130
97,3498.456
98,3547.134
99,3552.376
100,3491.714
101,3461.195
102,3551.099
103,3530.018
104,3510.487
105,3544.774
106,3480.516
107,3517.902
108,3515.047
109,3489.205
110,3476.089
111,3556.868
112,3498.997
113,3537.501
114,3590.490
115,3551.484
116,3532.336
117,3532.167
118,3478.540
119,3477.840
120,3524.129
121,3525.380
122,3540.609
123,3524.170
124,3519.250
125,3507.238
126,3517.499
127,3515.665
128,3482.960
