 	Mean	Min	Max	Median	Max_to_bgmean	Median_to_bgmedian	Mean_to_bgmean
1	3652.863	3507.161	3773.176	3648.740	1.151	1.151	1.152
2	3668.379	3518.268	3805.317	3686.793	1.163	1.163	1.157
3	3612.638	3431.712	3816.916	3643.130	1.149	1.149	1.139
4	3532.967	3338.475	3706.868	3556.103	1.121	1.121	1.114
5	3583.492	3512.961	3714.606	3574.752	1.127	1.127	1.130
6	3638.647	3423.302	3912.632	3590.464	1.132	1.132	1.147
7	3601.101	3433.338	3796.792	3580.895	1.129	1.129	1.136
8	3578.290	3347.142	3757.185	3583.344	1.130	1.130	1.128
9	3548.604	3389.172	3695.801	3563.424	1.124	1.124	1.119
10	3661.421	3561.827	3765.683	3667.401	1.157	1.157	1.155
11	3639.398	3491.057	3773.088	3681.600	1.161	1.161	1.148
12	3563.565	3467.077	3683.280	3545.240	1.118	1.118	1.124
13	3563.228	3463.875	3692.197	3540.189	1.116	1.116	1.124
14	3570.089	3405.383	3766.658	3563.231	1.124	1.124	1.126
15	3576.963	3461.269	3721.457	3559.744	1.123	1.123	1.128
16	3516.614	3386.167	3648.055	3511.847	1.107	1.107	1.109
17	3522.596	3363.249	3664.156	3517.371	1.109	1.109	1.111
18	3598.571	3494.339	3733.237	3572.207	1.127	1.127	1.135
19	3561.224	3427.801	3682.749	3554.998	1.121	1.121	1.123
20	3496.009	3285.226	3668.724	3518.763	1.110	1.110	1.102
21	3559.488	3437.160	3641.084	3556.979	1.122	1.122	1.123
22	3528.441	3372.520	3703.123	3538.753	1.116	1.116	1.113
23	3475.661	3364.532	3685.745	3427.208	1.081	1.081	1.096
24	3508.312	3384.302	3618.077	3502.345	1.104	1.104	1.106
25	3515.510	3357.221	3702.421	3520.849	1.110	1.110	1.109
26	3564.862	3366.809	3753.732	3533.394	1.114	1.114	1.124
27	3537.847	3399.494	3626.844	3541.411	1.117	1.117	1.116
28	3504.552	3408.536	3643.519	3477.306	1.097	1.097	1.105
29	3554.870	3389.847	3741.381	3550.651	1.120	1.120	1.121
30	3570.500	3369.696	3792.055	3586.614	1.131	1.131	1.126
31	3573.374	3336.693	3733.615	3576.385	1.128	1.128	1.127
32	3573.187	3414.155	3698.779	3588.070	1.132	1.132	1.127
33	3574.278	3375.079	3883.989	3559.705	1.123	1.123	1.127
34	3544.636	3495.677	3668.972	3528.374	1.113	1.113	1.118
35	3514.231	3417.780	3642.490	3505.127	1.105	1.105	1.108
36	3510.219	3390.814	3658.175	3511.011	1.107	1.107	1.107
37	3587.774	3438.685	3834.111	3535.524	1.115	1.115	1.131
38	3552.142	3470.004	3684.919	3548.388	1.119	1.119	1.120
39	3561.587	3427.053	3690.997	3581.847	1.130	1.130	1.123
40	3614.713	3476.128	3732.334	3627.246	1.144	1.144	1.140
41	3520.966	3333.093	3648.339	3546.521	1.118	1.118	1.110
42	3506.271	3423.212	3593.651	3495.854	1.102	1.102	1.106
43	3528.861	3321.769	3760.500	3526.267	1.112	1.112	1.113
44	3530.333	3397.302	3688.217	3527.720	1.112	1.112	1.113
45	3548.557	3336.753	3761.086	3545.957	1.118	1.118	1.119
46	3524.624	3418.835	3595.075	3538.802	1.116	1.116	1.112
47	3526.012	3400.900	3692.964	3538.559	1.116	1.116	1.112
48	3557.646	3409.418	3763.010	3532.520	1.114	1.114	1.122
49	3562.238	3437.045	3674.252	3557.227	1.122	1.122	1.123
50	3598.598	3473.773	3795.757	3589.890	1.132	1.132	1.135
51	3512.509	3380.999	3735.149	3476.178	1.096	1.096	1.108
52	3447.744	3361.113	3606.676	3417.466	1.078	1.078	1.087
53	3570.501	3462.935	3856.609	3542.252	1.117	1.117	1.126
54	3557.900	3393.897	3821.691	3509.957	1.107	1.107	1.122
55	3598.978	3405.457	3869.125	3581.289	1.129	1.129	1.135
56	3556.684	3467.166	3694.792	3548.553	1.119	1.119	1.122
57	3605.612	3459.516	3689.781	3599.699	1.135	1.135	1.137
58	3480.325	3401.580	3588.361	3465.028	1.093	1.093	1.098
59	3459.632	3370.683	3609.460	3448.540	1.088	1.088	1.091
60	3475.778	3383.620	3688.572	3438.883	1.084	1.084	1.096
61	3529.624	3392.132	3633.721	3543.939	1.118	1.118	1.113
62	3532.945	3389.736	3675.271	3528.361	1.113	1.113	1.114
63	3494.379	3364.836	3614.705	3499.406	1.104	1.104	1.102
64	3458.486	3329.123	3589.955	3445.686	1.087	1.087	1.091
65	3442.505	3381.778	3534.725	3440.652	1.085	1.085	1.086
66	3422.800	3253.830	3480.704	3454.253	1.089	1.089	1.079
67	3416.821	3299.299	3485.169	3436.425	1.084	1.084	1.078
68	3511.579	3330.415	3729.886	3502.086	1.104	1.104	1.107
69	3508.608	3375.665	3735.466	3488.177	1.100	1.100	1.106
70	3503.029	3373.868	3700.251	3505.867	1.106	1.106	1.105
71	3526.125	3434.630	3686.939	3470.802	1.095	1.095	1.112
72	3555.822	3335.096	3742.516	3529.988	1.113	1.113	1.121
73	3616.860	3482.289	3862.632	3600.616	1.135	1.135	1.141
74	3494.168	3339.804	3636.906	3528.997	1.113	1.113	1.102
75	3531.994	3466.492	3608.317	3531.964	1.114	1.114	1.114
76	3578.865	3470.916	3731.936	3559.716	1.123	1.123	1.129
77	3540.980	3438.948	3661.277	3540.549	1.117	1.117	1.117
78	3562.066	3319.335	3759.907	3600.652	1.135	1.135	1.123
79	3561.748	3417.320	3631.579	3580.604	1.129	1.129	1.123
80	3528.264	3371.961	3653.642	3567.693	1.125	1.125	1.113
81	3521.238	3296.787	3788.529	3525.381	1.112	1.112	1.110
82	3484.035	3381.773	3570.422	3511.362	1.107	1.107	1.099
83	3527.446	3399.916	3646.037	3545.334	1.118	1.118	1.112
84	3590.215	3475.761	3690.404	3593.469	1.133	1.133	1.132
85	3618.445	3538.537	3822.171	3595.583	1.134	1.134	1.141
86	3569.310	3436.080	3702.635	3563.427	1.124	1.124	1.126
87	3634.653	3500.272	3800.863	3601.999	1.136	1.136	1.146
88	3630.792	3419.198	3816.253	3631.098	1.145	1.145	1.145
89	3567.875	3394.695	3731.069	3592.132	1.133	1.133	1.125
90	3530.302	3374.897	3738.243	3486.613	1.100	1.100	1.113
91	3605.396	3419.045	3793.921	3628.256	1.144	1.144	1.137
92	3562.425	3403.177	3712.576	3574.682	1.127	1.127	1.123
93	3552.705	3479.167	3657.906	3542.845	1.117	1.117	1.120
94	3527.096	3401.256	3741.129	3524.138	1.111	1.111	1.112
95	3507.351	3354.344	3661.440	3484.468	1.099	1.099	1.106
96	3477.956	3382.033	3638.277	3460.838	1.091	1.091	1.097
97	3579.031	3445.402	3747.457	3575.232	1.127	1.127	1.129
98	3544.248	3476.103	3633.267	3551.876	1.120	1.120	1.118
99	3569.696	3424.365	3705.842	3552.519	1.120	1.120	1.126
100	3589.473	3451.947	3731.863	3594.317	1.133	1.133	1.132
101	3621.579	3504.835	4100.103	3554.343	1.121	1.121	1.142
102	3512.173	3388.232	3611.952	3514.243	1.108	1.108	1.108
