 ,Value
1,3342.303
2,3336.062
3,3267.465
4,3290.777
5,3343.947
6,3335.283
7,3332.603
8,3319.838
9,3280.658
10,3255.961
11,3295.009
12,3312.407
13,3300.597
14,3277.957
15,3255.073
16,3295.750
17,3324.111
18,3325.956
19,3302.185
20,3273.545
21,3297.233
22,3296.384
23,3307.515
24,3316.092
25,3309.299
26,3296.831
27,3276.589
28,3299.179
29,3288.955
30,3245.282
31,3303.439
32,3301.504
33,3339.339
34,3317.915
35,3279.010
36,3293.076
37,3290.907
38,3312.001
39,3327.634
40,3301.474
41,3295.598
42,3309.200
43,3313.951
44,3321.101
45,3337.741
46,3326.453
47,3312.581
48,3327.396
49,3364.746
50,3390.255
51,3387.002
52,3316.418
53,3354.780
54,3373.825
55,3341.045
56,3374.211
57,3412.827
58,3328.217
59,3366.594
60,3304.335
61,3288.959
62,3281.536
63,3347.921
64,3316.367
65,3337.496
66,3328.125
67,3334.515
68,3316.822
69,3334.241
70,3322.684
71,3356.824
72,3380.910
73,3359.151
74,3364.766
75,3345.029
76,3320.422
77,3353.822
78,3356.158
79,3326.962
80,3321.901
81,3326.042
82,3345.442
83,3300.427
84,3310.379
85,3334.086
