X	Y
228.000	382.000
227.275	382.683
226.550	383.366
225.826	384.050
225.103	384.736
224.382	385.423
223.663	386.112
222.946	386.804
222.233	387.499
221.523	388.198
220.817	388.901
220.116	389.609
219.420	390.322
218.730	391.040
218.047	391.765
217.371	392.497
216.703	393.236
216.044	393.983
215.395	394.739
214.758	395.504
214.133	396.280
213.521	397.066
212.925	397.865
212.346	398.675
211.786	399.498
211.246	400.336
210.730	401.188
210.239	402.054
209.776	402.936
209.345	403.834
208.947	404.748
208.583	405.675
208.252	406.614
207.951	407.564
207.681	408.523
207.438	409.489
207.221	410.461
207.027	411.438
206.854	412.419
206.698	413.403
206.557	414.389
206.428	415.377
206.309	416.366
206.196	417.355
206.088	418.346
205.981	419.336
205.874	420.326
205.763	421.316
205.648	422.306
205.526	423.294
205.396	424.282
205.258	425.269
205.114	426.254
204.965	427.239
204.814	428.224
204.662	429.208
204.510	430.193
204.359	431.178
204.212	432.163
204.068	433.148
203.930	434.135
203.799	435.123
203.676	436.111
203.563	437.101
203.460	438.091
203.369	439.083
203.291	440.077
203.229	441.071
203.182	442.066
203.153	443.062
203.144	444.058
203.155	445.054
203.189	446.049
203.246	447.044
203.328	448.036
203.438	449.027
203.575	450.013
203.741	450.995
203.934	451.973
204.153	452.944
204.397	453.910
204.663	454.870
204.951	455.824
205.260	456.771
205.588	457.711
205.934	458.646
206.296	459.573
206.674	460.495
207.066	461.411
207.471	462.321
207.888	463.226
208.317	464.125
208.755	465.019
209.203	465.909
209.660	466.794
210.123	467.676
210.593	468.554
211.069	469.430
211.550	470.302
212.035	471.172
212.524	472.040
213.016	472.906
213.509	473.771
214.004	474.636
214.500	475.500
