 ,Value
1,3762.504
2,3788.778
3,3799.009
4,3839.636
5,3795.533
6,3763.898
7,3748.188
8,3777.649
9,3757.752
10,3753.438
11,3767.194
12,3788.017
13,3723.230
14,3759.364
15,3708.386
16,3674.993
17,3753.909
18,3744.185
19,3760.115
20,3802.626
21,3824.182
22,3696.650
23,3687.653
24,3678.484
25,3666.087
26,3695.896
27,3691.415
28,3702.504
29,3724.029
30,3725.842
31,3733.394
32,3680.885
33,3710.624
34,3725.907
35,3712.845
36,3743.830
37,3680.303
38,3682.124
39,3663.842
40,3704.459
41,3691.182
42,3696.651
43,3735.144
44,3754.034
45,3752.352
46,3692.771
47,3755.832
48,3682.125
49,3724.507
50,3716.582
51,3784.224
52,3719.307
53,3686.536
54,3694.366
55,3716.198
56,3728.550
57,3729.660
58,3713.906
59,3786.012
60,3796.875
61,3728.372
62,3693.485
63,3722.227
64,3680.759
65,3711.965
66,3719.267
67,3699.152
68,3670.070
69,3644.881
70,3662.167
71,3695.981
72,3652.932
73,3644.672
74,3670.775
75,3718.010
76,3729.493
77,3694.197
78,3674.656
79,3638.070
80,3658.470
81,3700.616
82,3598.770
83,3683.106
84,3696.253
85,3664.945
86,3712.521
87,3708.032
88,3670.410
89,3751.194
90,3735.253
91,3803.608
92,3699.456
93,3692.193
94,3698.754
95,3705.363
96,3726.622
97,3757.364
98,3754.421
99,3707.526
100,3698.789
101,3713.057
102,3687.170
103,3690.079
104,3668.925
105,3612.702
106,3592.859
107,3608.745
108,3721.971
109,3723.753
110,3657.651
111,3630.180
112,3715.564
113,3727.876
