 ,Value
1,3645.646
2,3681.288
3,3707.242
4,3662.380
5,3674.996
6,3678.859
7,3652.469
8,3645.138
9,3666.881
10,3604.723
11,3660.513
12,3653.358
13,3597.158
14,3570.549
15,3585.637
16,3583.326
17,3636.523
18,3625.455
19,3603.643
20,3597.573
21,3597.337
22,3589.442
23,3601.708
24,3588.018
25,3649.806
26,3650.756
27,3662.979
28,3656.362
29,3642.771
30,3705.239
31,3657.325
32,3624.598
33,3608.033
34,3570.829
35,3607.159
36,3610.664
37,3601.087
38,3670.169
39,3681.096
40,3676.671
41,3549.018
42,3615.920
43,3641.586
44,3604.498
45,3628.691
46,3592.107
47,3558.586
48,3566.637
49,3639.623
50,3687.341
51,3709.014
52,3614.673
53,3683.891
54,3699.332
55,3729.448
56,3587.436
57,3616.111
58,3617.027
59,3567.736
60,3594.827
61,3637.480
62,3608.556
63,3590.823
64,3623.005
65,3657.230
66,3594.616
67,3651.110
68,3634.926
69,3615.632
70,3599.418
71,3615.128
72,3652.200
73,3591.752
74,3581.544
75,3680.728
76,3674.306
77,3623.892
78,3632.248
79,3621.772
80,3578.588
81,3579.652
82,3585.774
83,3562.302
84,3614.840
85,3546.811
86,3553.063
87,3565.662
88,3556.596
89,3647.593
90,3583.165
91,3626.737
92,3672.906
93,3609.976
94,3613.406
95,3638.575
96,3672.605
