 ,Value
1,3499.832
2,3496.364
3,3485.177
4,3410.209
5,3428.065
6,3453.443
7,3491.542
8,3449.059
9,3441.373
10,3450.849
11,3507.574
12,3475.754
13,3481.761
14,3433.229
15,3448.966
16,3505.342
17,3505.630
18,3444.118
19,3510.114
20,3459.926
21,3480.585
22,3484.999
23,3544.359
24,3501.015
25,3484.127
26,3450.466
27,3440.409
28,3441.790
29,3421.188
30,3447.448
31,3437.751
32,3437.111
33,3403.876
34,3439.855
35,3471.668
36,3426.368
37,3401.854
38,3355.588
39,3382.760
40,3403.042
41,3416.313
42,3442.123
43,3383.244
44,3427.778
45,3411.939
46,3440.103
47,3451.005
48,3445.259
49,3410.975
50,3476.645
51,3488.729
52,3497.104
53,3423.364
54,3475.539
55,3452.247
56,3434.608
57,3443.105
58,3481.666
59,3485.685
60,3455.591
61,3447.772
62,3477.555
63,3423.245
64,3456.017
65,3433.607
66,3465.461
67,3458.070
68,3381.448
69,3427.495
70,3395.380
71,3419.251
72,3455.883
73,3471.117
74,3477.084
75,3450.942
76,3455.596
77,3449.972
78,3453.116
79,3454.563
80,3458.167
81,3416.785
82,3405.213
83,3413.976
84,3381.897
85,3386.387
86,3397.584
87,3371.853
88,3412.337
89,3450.365
90,3387.635
91,3355.631
92,3361.246
93,3414.321
