 ,Value
1,3596.959
2,3600.249
3,3639.983
4,3646.244
5,3593.539
6,3594.538
7,3622.870
8,3599.193
9,3583.879
10,3668.165
11,3642.343
12,3660.203
13,3716.995
14,3739.399
15,3758.075
16,3735.285
17,3702.774
18,3660.428
19,3708.246
20,3709.165
21,3806.907
22,3792.194
23,3729.620
24,3724.619
25,3767.817
26,3746.324
27,3711.922
28,3668.733
29,3690.814
30,3768.880
31,3737.028
32,3737.526
33,3766.509
34,3731.838
35,3758.632
36,3769.053
37,3775.712
38,3714.885
39,3704.356
40,3684.883
41,3703.425
42,3681.859
43,3707.121
44,3750.630
45,3747.320
46,3703.200
47,3580.853
48,3666.440
49,3663.482
50,3675.919
51,3752.381
52,3711.318
53,3687.027
54,3661.760
55,3662.276
56,3606.851
57,3618.900
58,3622.210
59,3579.574
60,3641.324
61,3676.292
62,3676.911
63,3635.862
64,3565.689
65,3600.079
66,3599.060
67,3651.287
68,3639.417
69,3661.364
70,3707.133
71,3620.853
72,3644.410
73,3609.629
74,3641.030
75,3607.737
76,3659.086
77,3624.128
78,3584.413
79,3600.376
80,3611.492
81,3629.085
82,3579.461
83,3551.785
84,3596.559
85,3602.771
86,3610.017
87,3579.593
88,3558.048
89,3584.509
90,3629.795
91,3609.832
92,3525.191
93,3520.454
94,3560.722
95,3588.148
96,3565.973
97,3544.524
98,3526.910
99,3555.785
100,3548.163
101,3588.735
102,3618.305
103,3565.307
104,3564.897
105,3615.312
106,3566.222
107,3609.235
108,3557.040
109,3532.491
110,3572.291
111,3525.718
112,3487.826
113,3528.119
114,3585.751
115,3563.464
116,3551.127
117,3522.542
118,3507.073
119,3537.745
120,3509.311
121,3537.825
122,3578.700
123,3572.926
124,3599.100
125,3637.132
126,3565.137
127,3585.529
128,3646.123
129,3625.773
130,3622.436
131,3608.765
132,3641.536
133,3599.150
134,3608.211
135,3628.549
136,3646.294
137,3608.188
138,3662.110
139,3612.423
140,3601.196
141,3671.232
142,3698.940
143,3670.137
144,3657.752
145,3685.062
146,3699.097
147,3670.757
148,3653.518
149,3659.256
150,3648.572
151,3668.682
152,3645.828
153,3677.065
154,3729.134
155,3691.566
156,3688.584
157,3770.965
158,3761.422
159,3798.696
160,3723.431
161,3726.144
162,3687.574
163,3677.698
164,3689.938
165,3776.342
166,3701.230
167,3617.565
168,3598.963
169,3734.524
170,3706.031
171,3711.363
