 ,Value
1,3440.113
2,3448.152
3,3411.333
4,3407.747
5,3457.075
6,3472.260
7,3548.193
8,3534.246
9,3508.321
10,3478.380
11,3491.337
12,3437.237
13,3453.493
14,3500.618
15,3474.678
16,3439.170
17,3454.157
18,3413.147
19,3445.529
20,3438.166
21,3419.833
22,3454.797
23,3481.154
24,3460.668
25,3447.731
26,3429.861
27,3469.611
28,3432.645
29,3462.921
30,3469.804
31,3468.674
32,3440.480
33,3452.886
34,3418.576
35,3467.166
36,3478.898
37,3466.595
38,3443.483
39,3477.994
40,3480.702
41,3474.584
42,3496.339
43,3515.876
44,3519.931
45,3499.486
46,3479.785
47,3450.800
48,3483.305
49,3441.599
50,3462.186
51,3433.398
52,3363.182
53,3435.236
54,3436.175
55,3443.298
56,3437.369
57,3441.162
58,3415.001
59,3456.826
60,3452.885
61,3460.464
62,3471.424
63,3438.192
64,3424.427
65,3430.995
66,3435.825
67,3451.032
68,3446.617
69,3418.489
70,3399.005
71,3407.334
72,3419.090
73,3475.544
74,3456.243
75,3478.640
76,3462.377
77,3454.001
78,3424.428
79,3396.430
80,3440.484
81,3426.928
82,3460.777
83,3446.702
84,3446.996
85,3450.514
86,3441.743
87,3459.264
88,3460.764
89,3422.878
90,3445.812
91,3442.789
92,3469.816
93,3476.591
94,3481.582
95,3480.394
