 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4021.353,3460,4749,4012,1,1,55.009
2,4016.035,3444,5167,3992,1,2,52.521
3,3920.665,3351,4797,3909,1,3,52.521
4,3990.000,3344,4903,3959,1,4,52.521
5,3888.654,3323,4704,3869,1,5,52.521
6,3936.931,3424,4605,3922,1,6,64.595
7,4042.744,3420,4905,4022,1,7,64.595
8,3964.295,3491,4650,3954,1,8,55.610
9,3998.212,3467,4698,4003,1,9,55.610
10,3917.319,3418,4537,3909,1,10,55.610
11,3819.325,3295,4360,3807,1,11,55.610
12,3832.067,3377,4677,3824,1,12,55.610
13,3919.335,3365,4530,3913,1,13,55.610
14,3892.698,3381,4609,3876,1,14,55.610
15,3917.305,3426,4564,3903,1,15,55.610
16,3926.714,3352,4581,3910,1,16,55.610
17,3875.868,3346,4490,3858,1,17,55.610
18,3853.910,3413,4487,3849,1,18,55.610
