 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3279.659,3016,3618,3275.000,2,1,90.773
2,3299.345,3060,3646,3294.000,2,2,104.336
3,3311.298,3012,3672,3306.500,2,3,123.547
4,3319.400,3023,3823,3316.000,2,4,126.231
5,3326.706,2978,3766,3317.000,2,5,102.448
6,3325.466,3005,3717,3319.500,2,6,111.334
7,3328.200,3078,3810,3321.000,2,7,115.328
8,3319.431,3066,3730,3313.500,2,8,133.517
9,3319.674,2990,3786,3314.000,2,9,156.579
10,3315.254,3042,3684,3310.000,2,10,175.878
11,3317.205,2999,3723,3308.000,2,11,189.135
12,3335.035,2995,3826,3326.000,2,12,204.490
13,3339.007,2932,3873,3330.500,2,13,199.082
14,3321.925,3002,3785,3314.000,2,14,217.852
15,3333.573,3024,3937,3326.000,2,15,217.665
16,3324.412,3039,3858,3319.000,2,16,218.818
17,3334.300,3006,3874,3330.000,2,17,219.795
18,3328.686,3042,3761,3320.000,2,18,225.031
