 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3607.455,3108,4411,3605.000,1,1,142.136
2,3634.717,3146,4380,3619.000,1,2,135.519
3,3672.388,3036,4313,3668.000,1,3,139.365
4,3568.542,3080,4201,3553.000,1,4,131.326
5,3592.356,3102,4176,3582.000,1,5,135.913
6,3590.091,3074,4284,3585.000,1,6,144.683
7,3589.015,3111,4254,3581.500,1,7,160.944
8,3544.628,3116,4114,3533.000,1,8,173.268
9,3530.652,3038,4100,3519.000,1,9,167.886
10,3508.767,3106,4119,3500.000,1,10,194.371
11,3500.066,3101,4109,3491.000,1,11,181.717
12,3469.515,3105,4295,3459.000,1,12,195.347
13,3467.501,2993,4038,3459.000,1,13,210.365
14,3441.674,3090,4060,3435.000,1,14,223.199
15,3458.563,3091,4020,3450.000,1,15,221.869
16,3431.252,3076,4039,3422.500,1,16,215.189
17,3429.578,2962,3986,3420.000,1,17,217.316
18,3423.958,3093,3946,3409.000,1,18,236.122
