 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3965.058,3276,4889,3964.000,1,1,120.986
2,3858.025,3232,4703,3842.000,1,2,97.060
3,3812.660,3196,4836,3798.000,1,3,120.107
4,3812.903,3164,4742,3803.000,1,4,108.701
5,3793.663,3286,4622,3783.000,1,5,112.099
6,3886.789,3237,4716,3881.000,1,6,128.660
7,3885.350,3235,4789,3874.000,1,7,124.647
8,3860.884,3243,4797,3840.000,1,8,117.510
9,3818.589,3218,4625,3801.500,1,9,99.515
10,3841.437,3224,4794,3821.000,1,10,114.742
11,3789.420,3184,4497,3774.000,1,11,114.002
12,3785.526,3196,4723,3771.000,1,12,119.893
13,3857.876,3257,4799,3841.000,1,13,108.384
14,3909.344,3139,4703,3900.000,1,14,118.535
15,3949.818,3277,4729,3942.000,1,15,131.818
16,3950.907,3169,5023,3933.000,1,16,147.363
17,3950.880,3227,4872,3933.000,1,17,144.323
18,3918.286,3214,4954,3899.000,1,18,146.064
19,3932.886,3286,5088,3909.000,1,19,149.467
