 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3254.317,2991,3564,3252.000,2,1,142.136
2,3259.178,3005,3622,3254.000,2,2,135.519
3,3256.698,2977,3572,3250.500,2,3,139.365
4,3260.269,2978,3585,3259.000,2,4,131.326
5,3252.300,2986,3632,3246.000,2,5,135.913
6,3276.797,3006,3635,3270.000,2,6,144.683
7,3277.900,3001,3679,3274.000,2,7,160.944
8,3283.638,2997,3619,3278.000,2,8,173.268
9,3279.681,2997,3657,3274.000,2,9,167.886
10,3285.409,2952,3729,3280.000,2,10,194.371
11,3293.008,3020,3668,3287.000,2,11,181.717
12,3293.620,2987,3730,3284.000,2,12,195.347
13,3296.511,3005,3717,3291.000,2,13,210.365
14,3299.554,2986,3765,3294.000,2,14,223.199
15,3309.181,2968,3828,3302.000,2,15,221.869
16,3319.317,3017,3788,3313.000,2,16,215.189
17,3328.466,2961,3851,3325.000,2,17,217.316
18,3314.049,2969,3796,3307.000,2,18,236.122
