 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4104.088,3220,5394,4099.000,1,1,163.878
2,4086.895,3101,5344,4104.500,1,2,134.647
3,4028.284,3129,5213,4065.000,1,3,121.453
4,3949.994,3093,5080,3953.000,1,4,143.056
5,4034.293,3188,5499,3994.000,1,5,135.300
6,4235.719,3147,5667,4244.000,1,6,160.953
7,4265.322,3258,5400,4257.500,1,7,140.988
8,4142.743,3202,5304,4139.000,1,8,139.322
9,4075.982,3145,5231,4075.000,1,9,127.143
10,3997.892,3214,5095,3977.500,1,10,153.716
11,4077.839,3205,5248,4064.000,1,11,168.497
12,3954.357,3066,5235,3946.000,1,12,175.511
13,3939.042,3212,5179,3921.000,1,13,154.930
14,3904.382,3238,4952,3882.000,1,14,154.506
15,3877.253,3279,4785,3856.000,1,15,145.843
16,3869.160,3248,4871,3851.000,1,16,137.994
