 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3276.874,3015,3568,3273.000,2,1,71.834
2,3262.618,2988,3578,3264.000,2,2,71.834
3,3284.840,3032,3617,3275.000,2,3,71.834
4,3261.800,3024,3534,3260.000,2,4,71.834
5,3273.943,3051,3543,3271.000,2,5,99.093
6,3296.728,3005,3752,3292.500,2,6,99.093
7,3272.442,2952,3605,3272.000,2,7,99.093
8,3289.443,3001,3672,3286.000,2,8,99.093
9,3309.901,3030,3764,3304.000,2,9,99.093
10,3301.930,2945,3742,3298.000,2,10,99.093
11,3335.000,3052,3723,3328.000,2,11,99.093
12,3322.078,3044,3651,3318.000,2,12,87.168
13,3339.093,3056,3683,3332.000,2,13,87.168
14,3327.141,3017,3757,3319.500,2,14,87.168
15,3338.295,3076,3791,3334.000,2,15,90.706
16,3339.192,3093,3814,3333.000,2,16,90.706
17,3346.432,3060,3832,3344.000,2,17,90.706
18,3362.058,3072,3880,3354.000,2,18,90.706
19,3374.556,3063,3757,3367.000,2,19,90.706
