 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3483.629,3168,3946,3468.500,1,1,73.638
2,3451.625,3111,4036,3441.500,1,2,73.638
3,3440.117,3128,4006,3434.000,1,3,73.638
4,3489.916,3147,3979,3476.500,1,4,73.638
5,3463.157,3110,3918,3456.500,1,5,67.413
6,3469.310,3135,4015,3463.500,1,6,67.413
7,3473.966,3116,3958,3466.000,1,7,67.413
8,3442.678,3118,3953,3432.500,1,8,67.413
9,3429.076,3061,3898,3425.000,1,9,67.413
10,3434.028,3030,3880,3428.000,1,10,67.413
11,3418.666,3111,3911,3416.000,1,11,67.413
12,3385.227,3095,3935,3379.000,1,12,67.413
13,3385.822,3078,3744,3371.000,1,13,67.413
14,3386.413,3065,3817,3379.000,1,14,67.413
15,3395.644,3064,3832,3381.500,1,15,67.413
16,3390.706,3084,3757,3388.500,1,16,67.413
17,3388.146,3071,3812,3384.500,1,17,67.413
18,3420.621,3149,3828,3412.000,1,18,67.413
