 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3268.676,2995,3669,3265.000,2,1,85.053
2,3247.089,2990,3526,3247.000,2,2,85.053
3,3250.448,3022,3668,3245.000,2,3,85.053
4,3269.765,2984,3595,3267.000,2,4,85.053
5,3235.887,3009,3533,3232.000,2,5,85.053
6,3265.047,3006,3590,3265.500,2,6,79.577
7,3257.373,3008,3634,3252.000,2,7,79.577
8,3256.200,3013,3607,3255.000,2,8,79.577
9,3260.531,3038,3658,3256.000,2,9,79.577
10,3255.835,3009,3555,3251.000,2,10,79.577
11,3258.547,2978,3624,3251.000,2,11,79.577
12,3271.135,3005,3652,3270.000,2,12,79.577
13,3267.144,3022,3657,3258.000,2,13,79.577
14,3264.974,3002,3623,3260.000,2,14,84.853
15,3254.722,2959,3561,3247.500,2,15,84.853
16,3265.009,3003,3615,3259.000,2,16,84.853
17,3279.355,2993,3608,3276.000,2,17,84.853
18,3267.154,3020,3564,3267.500,2,18,84.853
