 ,Value
1,3333.548
2,3270.173
3,3277.670
4,3308.042
5,3303.208
6,3303.588
7,3305.180
8,3322.466
9,3360.050
10,3324.370
11,3310.960
12,3334.638
13,3353.024
14,3351.031
15,3339.645
16,3317.075
17,3320.939
18,3333.599
19,3291.853
20,3291.360
21,3290.172
22,3346.739
23,3304.657
24,3285.885
25,3317.778
26,3326.537
27,3299.701
28,3294.053
29,3298.739
30,3295.200
31,3310.387
32,3328.713
33,3300.312
34,3277.889
35,3320.233
36,3351.113
37,3319.759
38,3311.845
39,3320.242
40,3333.467
41,3333.384
42,3314.868
43,3301.775
44,3304.288
45,3321.856
46,3309.285
47,3312.490
48,3308.570
