 ,Value
1,3312.750
2,3327.300
3,3309.322
4,3309.779
5,3275.408
6,3278.374
7,3294.760
8,3284.296
9,3287.161
10,3291.472
11,3276.401
12,3247.299
13,3249.034
14,3251.060
15,3317.664
16,3261.334
17,3285.962
18,3313.921
19,3287.439
20,3321.153
21,3310.792
22,3298.037
23,3304.443
24,3286.510
25,3266.352
26,3319.028
27,3327.561
28,3300.402
29,3297.066
30,3321.682
31,3310.684
32,3315.156
33,3301.480
34,3275.411
35,3289.925
36,3296.616
37,3291.515
38,3292.210
39,3299.858
40,3305.404
41,3300.523
42,3265.631
43,3292.730
44,3318.236
45,3276.413
46,3272.264
47,3281.741
48,3282.898
49,3267.778
