 ,Value
1,3335.719
2,3337.215
3,3327.320
4,3303.699
5,3296.534
6,3329.251
7,3350.430
8,3399.352
9,3415.814
10,3369.561
11,3288.482
12,3299.044
13,3357.511
14,3369.724
15,3346.901
16,3287.520
17,3264.491
18,3348.147
19,3346.791
20,3347.850
21,3335.380
22,3346.964
23,3326.151
24,3367.507
25,3344.062
26,3331.657
27,3372.790
28,3348.076
29,3347.423
30,3336.941
31,3351.626
32,3326.790
33,3352.381
34,3350.838
35,3298.143
36,3400.877
37,3352.177
38,3307.957
39,3337.927
40,3347.385
41,3307.548
42,3270.349
43,3317.802
44,3359.476
45,3352.082
46,3359.579
47,3357.225
48,3320.636
49,3330.924
