 ,Value
1,3255.385
2,3301.820
3,3364.248
4,3279.791
5,3286.647
6,3283.489
7,3295.576
8,3290.631
9,3327.130
10,3313.059
11,3297.430
12,3318.449
13,3282.783
14,3297.319
15,3327.340
16,3316.320
17,3292.094
18,3292.168
19,3317.313
20,3313.506
21,3302.953
22,3347.443
23,3338.227
24,3318.158
25,3318.823
26,3273.952
27,3265.102
28,3284.937
29,3324.107
30,3316.434
31,3302.732
32,3293.207
33,3344.377
34,3350.397
35,3346.688
36,3328.470
37,3309.204
38,3313.356
39,3322.816
40,3338.014
41,3338.357
42,3284.116
43,3256.488
44,3292.910
45,3323.545
46,3316.891
47,3300.719
48,3315.029
