 ,Value
1,3475.813
2,3436.214
3,3389.869
4,3433.243
5,3426.921
6,3486.662
7,3482.999
8,3518.798
9,3436.380
10,3385.526
11,3450.354
12,3450.284
13,3453.336
14,3479.925
15,3425.309
16,3447.564
17,3444.601
18,3456.016
19,3459.691
20,3422.474
21,3482.882
22,3403.424
23,3423.980
24,3467.502
25,3445.749
26,3353.251
27,3358.572
28,3354.276
29,3417.757
30,3405.714
31,3378.995
32,3360.070
33,3377.005
34,3375.255
35,3426.264
36,3407.577
37,3374.676
38,3396.146
39,3438.421
40,3381.305
41,3416.323
42,3439.572
43,3429.521
44,3441.453
45,3523.254
46,3535.635
47,3466.456
48,3458.614
49,3476.936
50,3473.084
51,3452.340
52,3490.248
53,3447.952
54,3441.899
55,3425.817
56,3430.545
57,3434.552
58,3432.955
59,3442.273
60,3481.252
61,3466.243
62,3456.751
63,3454.807
64,3408.547
65,3506.457
66,3448.029
67,3416.000
68,3419.835
69,3472.645
70,3491.326
71,3517.399
72,3513.353
73,3497.672
74,3508.647
75,3530.027
76,3462.061
77,3446.699
78,3481.577
79,3472.554
80,3483.442
81,3431.338
82,3501.710
83,3452.051
84,3489.766
85,3457.751
86,3511.817
87,3495.126
88,3463.111
89,3463.833
90,3446.930
91,3420.302
92,3423.312
93,3508.601
94,3554.543
95,3530.122
96,3530.435
97,3543.153
98,3473.540
99,3505.124
100,3480.214
101,3511.212
102,3593.451
103,3539.309
104,3563.989
105,3504.154
106,3519.382
107,3464.772
108,3540.038
109,3490.360
110,3484.129
111,3598.904
112,3610.496
113,3484.628
114,3570.918
115,3570.341
116,3537.409
117,3515.109
118,3479.094
119,3490.829
120,3517.583
121,3501.474
122,3512.645
123,3541.061
124,3547.730
125,3527.680
126,3455.390
127,3503.130
128,3565.799
129,3538.357
130,3514.296
131,3486.263
132,3517.947
133,3459.634
134,3497.491
135,3554.285
136,3406.331
137,3454.263
138,3432.645
139,3447.640
140,3474.342
141,3460.898
142,3445.505
143,3423.772
144,3432.795
145,3461.229
146,3454.366
147,3389.533
148,3443.338
149,3437.113
150,3392.317
151,3432.545
152,3445.511
153,3399.934
154,3481.553
155,3480.339
156,3441.061
157,3438.246
158,3467.924
159,3452.498
160,3428.049
161,3447.347
162,3387.594
163,3429.814
164,3374.028
165,3401.137
166,3435.591
167,3417.000
168,3433.185
169,3390.076
170,3394.432
171,3394.129
172,3383.206
173,3401.893
174,3443.243
175,3434.866
176,3440.399
177,3467.479
178,3397.991
179,3407.808
180,3459.237
181,3451.085
182,3451.572
183,3416.541
184,3527.092
185,3615.526
186,3532.646
187,3487.344
188,3459.757
189,3492.193
