 ,Value
1,3376.013
2,3387.483
3,3378.565
4,3384.899
5,3365.386
6,3429.711
7,3391.971
8,3380.749
9,3370.165
10,3400.973
11,3395.035
12,3383.242
13,3394.398
14,3371.688
15,3361.043
16,3463.810
17,3362.710
18,3381.596
19,3415.578
20,3421.061
21,3414.547
22,3371.286
23,3386.593
24,3381.062
25,3397.197
26,3422.223
27,3426.077
28,3399.961
29,3407.121
30,3380.638
31,3398.945
32,3354.778
33,3357.806
34,3357.819
35,3341.133
36,3362.572
37,3371.738
38,3338.830
39,3381.304
40,3422.339
41,3330.294
42,3321.583
43,3325.531
44,3392.036
45,3446.863
46,3410.963
47,3395.382
48,3424.565
49,3391.992
50,3433.029
51,3411.526
52,3456.060
53,3470.798
54,3410.728
55,3427.840
56,3451.254
57,3443.556
58,3464.603
59,3381.489
60,3431.503
61,3415.927
62,3465.960
63,3461.145
64,3511.055
65,3494.345
66,3487.108
67,3484.031
68,3500.449
69,3467.255
70,3427.157
71,3462.703
72,3444.532
73,3428.383
74,3423.949
75,3476.695
76,3431.104
77,3481.473
78,3522.359
79,3492.896
80,3441.817
81,3338.119
82,3462.794
83,3422.994
84,3461.802
85,3469.731
86,3538.033
87,3414.305
88,3464.373
89,3387.046
90,3363.277
91,3410.535
92,3381.812
93,3376.892
94,3430.610
95,3419.768
96,3366.263
97,3425.066
98,3370.811
99,3440.582
100,3381.720
101,3356.873
102,3332.492
103,3373.733
104,3352.793
105,3391.537
106,3345.942
107,3359.610
108,3415.878
109,3415.533
110,3444.791
111,3457.521
112,3375.267
113,3419.996
114,3427.980
115,3416.071
116,3445.645
117,3443.275
118,3427.954
119,3456.836
120,3402.639
121,3426.767
122,3341.396
123,3380.588
124,3439.070
125,3338.735
