 ,Value
1,3358.800
2,3367.476
3,3353.678
4,3352.782
5,3274.303
6,3276.143
7,3309.875
8,3267.749
9,3273.734
10,3340.928
11,3314.427
12,3291.615
13,3329.014
14,3370.281
15,3344.856
16,3300.840
17,3293.440
18,3285.263
19,3373.587
20,3317.794
21,3332.176
22,3324.603
23,3293.729
24,3274.872
25,3328.473
26,3319.838
27,3258.310
28,3305.554
29,3348.840
30,3324.268
31,3318.160
32,3348.863
33,3324.427
34,3322.518
35,3338.193
36,3332.283
37,3332.285
38,3348.341
39,3347.957
40,3363.454
41,3345.768
42,3280.842
43,3270.896
44,3316.102
45,3317.720
46,3334.065
47,3359.826
48,3321.592
