 ,Value
1,3358.343
2,3362.049
3,3342.485
4,3374.076
5,3359.662
6,3323.513
7,3350.951
8,3352.257
9,3364.723
10,3329.537
11,3344.554
12,3384.085
13,3367.460
14,3334.573
15,3304.500
16,3358.302
17,3376.914
18,3350.477
19,3319.608
20,3351.344
21,3328.520
22,3341.152
23,3361.546
24,3347.836
25,3336.854
26,3354.903
27,3329.121
28,3341.219
29,3314.773
30,3329.523
31,3338.444
32,3350.108
33,3363.742
34,3323.337
35,3337.552
36,3313.519
37,3321.059
38,3336.013
39,3342.834
40,3327.094
41,3359.587
42,3387.965
43,3359.193
44,3356.067
45,3365.054
46,3308.051
47,3339.847
48,3365.298
