X	Y
266.000	513.000
266.420	513.907
266.840	514.815
267.259	515.723
267.677	516.631
268.094	517.540
268.509	518.450
268.923	519.360
269.335	520.271
269.744	521.184
270.150	522.097
270.554	523.012
270.954	523.928
271.351	524.846
271.743	525.766
272.131	526.688
272.514	527.611
272.893	528.537
273.265	529.465
273.632	530.395
273.993	531.327
274.347	532.263
274.694	533.200
275.034	534.141
275.365	535.084
275.688	536.031
276.002	536.980
276.307	537.932
276.602	538.888
276.887	539.846
277.160	540.808
277.422	541.773
277.672	542.741
277.910	543.712
278.134	544.687
278.344	545.664
278.542	546.645
278.727	547.627
278.901	548.612
279.064	549.598
279.218	550.586
279.364	551.576
279.503	552.566
279.635	553.557
279.763	554.549
279.886	555.541
280.007	556.534
280.126	557.527
280.244	558.519
280.363	559.512
280.484	560.505
280.608	561.497
280.736	562.489
280.869	563.480
281.009	564.470
281.157	565.459
281.314	566.446
281.482	567.432
281.661	568.416
281.853	569.397
282.059	570.376
282.281	571.351
282.519	572.322
282.775	573.288
283.050	574.250
283.341	575.206
283.649	576.158
283.970	577.105
284.304	578.047
284.647	578.986
285.000	579.922
285.359	580.855
285.724	581.786
286.092	582.716
286.463	583.645
286.833	584.573
287.203	585.502
287.570	586.432
287.932	587.364
288.289	588.299
288.638	589.236
288.977	590.176
289.306	591.121
289.621	592.070
289.922	593.023
290.206	593.982
290.472	594.946
290.717	595.915
290.941	596.890
291.140	597.870
291.313	598.854
291.459	599.844
291.575	600.837
291.661	601.833
291.720	602.831
291.753	603.830
291.760	604.830
291.743	605.830
291.703	606.829
291.642	607.827
291.561	608.824
291.461	609.819
291.343	610.812
291.209	611.802
291.059	612.791
290.895	613.777
290.717	614.761
290.527	615.743
290.326	616.723
290.114	617.700
289.893	618.675
289.662	619.648
289.423	620.619
289.176	621.588
288.923	622.555
288.664	623.521
288.400	624.485
288.131	625.449
287.858	626.410
287.581	627.371
287.302	628.331
287.020	629.291
286.736	630.250
286.452	631.208
286.167	632.167
