 ,Value
1,3239.058
2,3264.367
3,3245.640
4,3260.303
5,3256.483
6,3227.676
7,3217.534
8,3227.970
9,3232.224
10,3275.238
11,3246.008
12,3263.234
13,3234.687
14,3227.403
15,3219.514
16,3210.856
17,3221.077
18,3237.515
19,3207.447
20,3231.792
21,3255.321
22,3229.137
23,3244.556
24,3233.263
25,3230.054
26,3249.560
27,3217.417
28,3230.427
29,3240.948
30,3220.226
31,3206.451
32,3214.227
33,3243.835
34,3280.002
35,3257.398
36,3213.154
37,3230.789
38,3263.604
39,3264.360
40,3237.463
41,3250.652
42,3249.946
43,3285.053
44,3251.249
45,3239.193
46,3237.222
47,3226.307
48,3213.415
49,3225.029
50,3240.427
51,3232.087
52,3266.199
53,3259.490
54,3228.306
55,3282.956
56,3252.699
57,3208.091
58,3234.061
59,3206.722
60,3213.019
61,3207.080
62,3219.914
63,3223.971
64,3224.963
65,3210.664
66,3205.185
67,3210.274
68,3232.249
69,3223.642
70,3225.395
71,3255.121
72,3230.868
73,3225.085
74,3209.337
75,3205.873
