 ,Value
1,3284.683
2,3273.040
3,3282.743
4,3267.556
5,3295.580
6,3290.220
7,3295.644
8,3289.702
9,3272.617
10,3291.203
11,3331.633
12,3304.125
13,3302.081
14,3300.383
15,3307.393
16,3293.757
17,3295.244
18,3283.113
19,3280.089
20,3296.504
21,3301.622
22,3290.355
23,3310.671
24,3316.473
25,3347.385
26,3337.404
27,3326.982
28,3308.919
29,3304.294
30,3318.929
31,3276.599
32,3264.647
33,3269.460
34,3292.468
35,3315.761
36,3291.980
37,3299.552
38,3335.899
39,3338.313
40,3316.869
41,3328.379
42,3307.294
43,3337.966
44,3294.859
45,3257.159
46,3301.784
47,3314.475
48,3287.342
49,3318.000
50,3307.729
51,3327.572
52,3322.839
53,3346.325
54,3334.721
55,3273.135
56,3276.520
57,3309.433
58,3319.076
59,3328.458
60,3315.693
61,3285.426
62,3295.701
63,3290.109
64,3320.756
65,3289.381
66,3287.066
67,3325.331
68,3305.254
69,3278.432
70,3294.413
71,3271.427
72,3306.455
73,3305.189
74,3362.720
75,3259.328
76,3272.830
77,3256.957
78,3263.185
79,3278.162
80,3292.536
