 ,Value
1,3216.076
2,3243.140
3,3232.474
4,3234.322
5,3246.549
6,3224.484
7,3243.583
8,3244.761
9,3229.610
10,3205.093
11,3215.170
12,3257.200
13,3251.401
14,3220.420
15,3233.470
16,3224.230
17,3224.481
18,3250.908
19,3253.728
20,3256.155
21,3254.366
22,3193.296
23,3254.168
24,3274.309
25,3256.936
26,3241.268
27,3234.714
28,3234.743
29,3236.911
30,3253.845
31,3222.602
32,3235.033
33,3233.449
34,3221.473
35,3210.536
36,3263.338
37,3239.828
38,3241.275
39,3241.677
40,3245.414
41,3249.056
42,3267.652
43,3229.659
44,3219.933
45,3233.573
46,3222.079
47,3199.332
48,3232.605
49,3246.026
50,3215.107
51,3232.308
52,3248.212
53,3260.037
54,3245.740
55,3221.172
56,3233.574
57,3235.659
58,3254.699
59,3222.573
60,3185.906
61,3215.621
62,3250.437
63,3251.789
64,3222.511
65,3215.804
66,3235.813
67,3236.566
68,3236.045
69,3233.667
70,3232.456
71,3241.719
72,3224.868
73,3221.785
74,3233.670
75,3248.951
76,3236.845
77,3239.055
78,3267.349
