 ,Value
1,3246.800
2,3219.544
3,3189.146
4,3186.248
5,3219.588
6,3247.945
7,3267.028
8,3232.197
9,3237.811
10,3224.247
11,3232.662
12,3262.294
13,3266.715
14,3256.164
15,3236.846
16,3229.408
17,3226.098
18,3239.502
19,3216.037
20,3207.130
21,3221.597
22,3236.220
23,3230.332
24,3216.308
25,3231.572
26,3268.234
27,3218.667
28,3188.008
29,3205.467
30,3222.958
31,3226.220
32,3237.521
33,3230.768
34,3239.662
35,3219.670
36,3201.999
37,3224.692
38,3224.259
39,3231.015
40,3223.860
41,3261.490
42,3231.117
43,3230.726
44,3240.910
45,3250.126
46,3267.906
47,3227.308
48,3223.266
49,3245.037
50,3234.039
51,3231.512
52,3273.161
53,3268.987
54,3235.705
55,3249.863
56,3210.619
57,3214.120
58,3208.756
59,3253.246
60,3233.770
61,3230.684
62,3258.015
63,3262.545
64,3260.147
65,3232.106
66,3221.848
67,3237.729
68,3242.116
69,3255.228
70,3222.093
71,3208.445
72,3224.576
73,3242.467
74,3264.682
75,3243.576
76,3242.388
77,3230.976
78,3244.550
79,3229.712
80,3227.579
81,3244.771
82,3231.635
83,3234.077
84,3247.878
85,3226.058
86,3246.119
87,3212.846
88,3250.962
89,3255.679
90,3251.718
91,3246.702
92,3242.351
93,3262.584
94,3266.111
95,3257.429
96,3266.620
97,3271.797
