 ,Value
1,3247.777
2,3282.610
3,3277.222
4,3270.544
5,3295.277
6,3310.515
7,3308.328
8,3296.496
9,3262.568
10,3332.393
11,3292.918
12,3289.713
13,3291.024
14,3270.776
15,3281.136
16,3258.146
17,3270.787
18,3331.837
19,3274.244
20,3315.111
21,3341.114
22,3307.534
23,3304.425
24,3317.020
25,3332.641
26,3282.003
27,3350.650
28,3338.368
29,3330.507
30,3321.129
31,3356.479
32,3365.874
33,3388.697
34,3450.438
35,3391.313
36,3339.407
37,3346.892
38,3338.700
39,3356.099
40,3323.841
41,3329.042
42,3353.932
43,3340.912
44,3339.040
45,3315.059
46,3289.480
47,3315.566
48,3310.746
49,3304.181
50,3319.399
51,3279.561
52,3325.084
53,3330.934
54,3335.324
55,3328.339
56,3359.759
57,3352.452
58,3313.770
59,3343.617
60,3310.772
61,3314.825
62,3286.854
63,3307.017
64,3302.584
65,3262.291
66,3274.948
67,3289.118
68,3300.393
69,3315.933
70,3312.189
71,3273.622
72,3273.749
73,3314.547
74,3338.172
75,3285.965
76,3282.462
77,3283.424
78,3288.885
79,3282.282
