 ,Value
1,3320.784
2,3303.980
3,3260.568
4,3285.001
5,3312.422
6,3328.059
7,3348.215
8,3347.581
9,3416.658
10,3387.519
11,3336.322
12,3352.917
13,3331.754
14,3357.188
15,3392.139
16,3377.961
17,3343.410
18,3381.896
19,3395.408
20,3405.122
21,3373.097
22,3435.062
23,3395.132
24,3354.389
25,3409.278
26,3444.554
27,3369.903
28,3384.296
29,3398.427
30,3414.301
31,3365.872
32,3438.406
33,3432.629
34,3372.545
35,3343.218
36,3350.059
37,3381.844
38,3425.486
39,3389.031
40,3426.174
41,3389.200
42,3364.818
43,3359.390
44,3376.324
