 ,Value
1,3409.139
2,3422.358
3,3471.876
4,3356.716
5,3362.585
6,3427.033
7,3383.888
8,3348.223
9,3399.873
10,3317.603
11,3317.956
12,3346.485
13,3335.354
14,3273.870
15,3304.434
16,3288.495
17,3390.517
18,3419.785
19,3325.499
20,3389.783
21,3425.889
22,3404.363
23,3372.622
24,3384.788
25,3392.151
26,3361.390
27,3370.100
28,3345.018
29,3333.755
30,3345.479
31,3344.504
32,3347.021
33,3373.590
34,3361.306
35,3352.954
36,3306.504
37,3332.786
38,3357.913
39,3388.994
40,3387.748
41,3381.730
42,3370.462
