 ,Value
1,3240.910
2,3235.271
3,3257.539
4,3285.153
5,3261.081
6,3217.455
7,3262.334
8,3257.992
9,3277.284
10,3259.843
11,3233.348
12,3262.821
13,3253.731
14,3252.948
15,3334.627
16,3258.865
17,3273.598
18,3293.267
19,3301.891
20,3272.596
21,3292.354
22,3221.126
23,3251.228
24,3270.261
25,3252.963
26,3273.890
27,3255.974
28,3251.850
29,3269.562
30,3296.521
31,3277.048
32,3245.577
33,3293.627
34,3325.295
35,3231.144
36,3284.297
37,3223.903
38,3307.064
39,3314.137
40,3267.044
41,3281.418
42,3274.443
