 ,Value
1,3289.170
2,3291.712
3,3256.461
4,3279.983
5,3235.086
6,3243.551
7,3306.735
8,3280.261
9,3265.831
10,3307.099
11,3321.869
12,3280.413
13,3301.612
14,3243.845
15,3260.174
16,3286.974
17,3314.682
18,3257.454
19,3295.887
20,3253.582
21,3285.227
22,3220.868
23,3273.424
24,3245.721
25,3227.137
26,3271.225
27,3289.144
28,3254.786
29,3309.712
30,3289.628
31,3289.615
32,3326.047
33,3324.024
34,3326.612
35,3317.751
36,3285.517
37,3266.126
38,3312.521
39,3260.873
40,3269.073
41,3285.962
42,3288.067
