X	Y
221.000	398.000
220.640	398.928
220.280	399.857
219.920	400.785
219.560	401.714
219.199	402.642
218.839	403.570
218.478	404.499
218.116	405.427
217.755	406.354
217.393	407.282
217.030	408.210
216.667	409.137
216.304	410.064
215.940	410.991
215.576	411.918
215.211	412.844
214.845	413.771
214.479	414.697
214.112	415.623
213.744	416.548
213.376	417.473
213.007	418.398
212.637	419.323
212.267	420.248
211.897	421.172
211.527	422.097
211.157	423.021
210.787	423.946
210.419	424.871
210.052	425.797
209.685	426.723
209.321	427.649
208.958	428.577
208.597	429.505
208.239	430.434
207.883	431.364
207.530	432.295
207.179	433.228
206.832	434.161
206.489	435.096
206.149	436.032
205.814	436.969
205.482	437.909
205.156	438.849
204.834	439.792
204.518	440.736
204.207	441.682
203.903	442.630
203.605	443.581
203.314	444.533
203.030	445.488
202.754	446.444
202.487	447.404
202.228	448.365
201.978	449.329
201.736	450.295
201.504	451.264
201.280	452.234
201.066	453.207
200.862	454.181
200.667	455.158
200.481	456.136
200.305	457.116
200.139	458.098
199.982	459.082
199.835	460.066
199.697	461.053
199.569	462.040
199.450	463.029
199.341	464.019
199.241	465.010
199.151	466.001
199.069	466.994
198.996	467.987
198.931	468.981
198.875	469.975
198.827	470.970
198.788	471.965
198.755	472.960
198.730	473.956
198.711	474.951
198.699	475.947
198.693	476.943
198.693	477.939
198.698	478.935
198.709	479.930
198.724	480.926
198.743	481.922
198.767	482.917
198.794	483.913
198.826	484.908
198.860	485.903
198.898	486.899
198.938	487.894
198.981	488.888
199.027	489.883
199.074	490.878
199.123	491.873
199.174	492.867
199.226	493.862
199.280	494.856
199.334	495.850
199.389	496.845
199.444	497.839
199.500	498.833
