 ,Value
1,3301.516
2,3297.691
3,3298.917
4,3313.579
5,3312.705
6,3280.185
7,3317.837
8,3317.570
9,3340.800
10,3317.185
11,3373.122
12,3417.961
13,3432.329
14,3456.084
15,3388.787
16,3367.163
17,3407.660
18,3456.186
19,3446.529
20,3405.405
21,3408.347
22,3397.587
23,3402.330
24,3431.780
25,3420.959
26,3386.392
27,3347.249
28,3394.911
29,3442.834
30,3429.886
31,3440.792
32,3421.238
33,3421.062
34,3364.308
35,3408.465
36,3386.622
37,3403.471
38,3401.812
39,3408.081
40,3376.717
41,3362.418
42,3349.150
43,3388.293
44,3359.489
45,3355.345
46,3357.698
47,3402.270
48,3397.493
49,3381.244
50,3359.725
51,3348.283
52,3345.506
53,3314.081
54,3313.649
55,3292.413
56,3315.248
57,3320.046
58,3291.671
59,3290.964
60,3276.404
61,3300.224
62,3290.569
63,3358.091
64,3397.884
65,3401.233
66,3404.737
67,3413.100
68,3509.184
69,3486.509
70,3465.364
71,3470.494
72,3472.473
73,3439.990
74,3418.170
75,3388.310
76,3349.793
77,3339.653
78,3331.362
79,3356.365
80,3303.249
81,3316.144
82,3355.318
83,3316.589
84,3315.855
85,3320.657
86,3312.013
87,3315.668
88,3325.140
89,3322.548
90,3275.882
91,3291.702
92,3280.547
93,3296.403
94,3275.300
