 ,Value
1,3274.110
2,3262.852
3,3318.593
4,3287.065
5,3279.606
6,3267.732
7,3256.988
8,3254.880
9,3276.985
10,3299.189
11,3313.229
12,3303.009
13,3294.664
14,3290.536
15,3289.184
16,3341.961
17,3334.485
18,3365.334
19,3352.359
20,3360.657
21,3331.118
22,3328.238
23,3373.976
24,3367.063
25,3410.759
26,3378.387
27,3383.781
28,3420.224
29,3389.869
30,3405.439
31,3412.002
32,3412.963
33,3439.773
34,3394.969
35,3347.357
36,3356.863
37,3364.815
38,3415.197
39,3413.514
40,3415.711
41,3433.205
42,3398.890
43,3394.089
44,3401.758
45,3364.863
46,3410.530
47,3381.563
48,3362.384
49,3364.005
50,3318.185
51,3333.678
52,3389.478
53,3389.611
54,3334.248
55,3283.333
56,3296.621
57,3300.909
58,3301.547
59,3269.680
60,3262.372
61,3324.067
62,3330.851
63,3326.003
64,3364.122
65,3393.558
66,3413.147
67,3407.670
68,3381.421
69,3404.458
70,3419.603
71,3399.876
72,3432.336
73,3422.008
74,3418.767
75,3382.434
76,3342.572
77,3295.552
78,3333.701
79,3339.987
80,3273.721
81,3307.093
82,3371.996
83,3368.049
84,3352.587
85,3339.747
86,3313.452
87,3369.631
88,3333.349
89,3337.956
90,3300.860
91,3311.523
92,3277.609
93,3302.510
94,3283.956
95,3317.109
96,3301.747
