X	Y
681.000	354.000
681.994	354.134
682.987	354.270
683.980	354.409
684.972	354.555
685.962	354.709
686.952	354.873
687.938	355.050
688.922	355.244
689.902	355.456
690.877	355.690
691.845	355.951
692.803	356.244
693.750	356.573
694.681	356.945
695.591	357.366
696.472	357.845
697.314	358.387
698.105	359.003
698.829	359.696
699.471	360.465
700.019	361.304
700.469	362.199
700.834	363.132
701.126	364.091
701.356	365.067
701.535	366.053
701.673	367.046
701.778	368.043
701.858	369.043
701.917	370.043
701.962	371.045
701.997	372.047
702.026	373.049
702.053	374.051
702.081	375.054
702.114	376.056
702.153	377.057
702.204	378.059
702.268	379.059
702.349	380.059
702.449	381.056
702.571	382.051
702.717	383.043
702.885	384.031
703.073	385.016
703.283	385.997
703.511	386.973
703.756	387.945
704.019	388.913
704.297	389.876
704.590	390.835
704.898	391.789
705.217	392.739
705.550	393.685
705.894	394.627
706.248	395.565
706.611	396.499
706.984	397.430
707.364	398.357
707.752	399.282
708.146	400.204
708.545	401.124
708.949	402.041
709.357	402.957
709.767	403.872
710.178	404.786
710.590	405.701
711.001	406.615
711.408	407.531
711.810	408.450
712.203	409.372
712.584	410.300
712.948	411.234
713.291	412.176
713.608	413.127
713.892	414.088
714.132	415.062
714.323	416.046
714.449	417.040
714.502	418.041
714.470	419.043
714.352	420.038
714.154	421.021
713.890	421.988
713.570	422.938
713.207	423.872
712.808	424.792
712.385	425.701
711.947	426.602
711.500	427.500
