 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3340.971,3067,3760,3336.000,1,1,82.666
2,3355.554,3045,3889,3352.000,1,2,82.666
3,3345.836,3002,3772,3338.000,1,3,82.666
4,3367.669,3091,3761,3359.000,1,4,82.666
5,3369.597,3056,3804,3361.000,1,5,82.666
6,3358.162,3060,3687,3350.500,1,6,78.680
7,3370.618,3065,3819,3359.000,1,7,78.750
8,3375.602,3058,3994,3367.000,1,8,78.750
9,3358.887,3080,3797,3351.000,1,9,74.813
10,3376.606,3057,3875,3372.000,1,10,74.813
11,3365.233,2963,3734,3359.000,1,11,73.744
12,3379.833,3113,3761,3372.000,1,12,73.744
13,3411.436,3091,3863,3403.000,1,13,73.744
14,3383.845,2948,3945,3377.000,1,14,73.744
15,3403.748,3024,3839,3397.000,1,15,73.744
16,3434.570,3119,3971,3421.000,1,16,73.744
17,3463.297,3076,4115,3456.000,1,17,74.111
18,3466.205,3090,4003,3460.000,1,18,74.111
19,3480.086,3040,4054,3473.000,1,19,74.111
20,3495.993,3181,4309,3487.000,1,20,74.111
21,3507.973,3114,4050,3498.000,1,21,74.111
22,3479.496,3165,3935,3465.000,1,22,69.298
23,3472.197,3139,3959,3463.000,1,23,69.298
24,3497.062,3019,4137,3490.000,1,24,69.298
25,3493.790,3092,3962,3482.000,1,25,69.982
26,3469.631,3083,4019,3458.500,1,26,69.982
27,3486.794,3166,4381,3470.000,1,27,69.982
28,3485.549,3167,3983,3478.000,1,28,68.150
29,3493.975,3097,3982,3492.000,1,29,68.150
30,3499.526,3160,3970,3492.500,1,30,68.150
31,3495.146,3154,4130,3487.500,1,31,68.150
32,3517.434,2986,4161,3507.000,1,32,69.270
33,3518.982,3088,4207,3508.000,1,33,69.270
34,3553.817,3170,4047,3539.000,1,34,69.270
35,3552.385,3193,4071,3547.000,1,35,69.270
36,3542.637,3135,4052,3539.000,1,36,69.270
37,3529.899,3203,3978,3515.000,1,37,68.179
38,3540.347,3179,4044,3538.000,1,38,68.179
39,3531.482,3155,4143,3518.000,1,39,68.179
40,3521.315,3131,4091,3510.000,1,40,68.179
41,3553.561,3198,4090,3536.500,1,41,69.015
42,3553.161,3233,4122,3543.000,1,42,69.015
43,3564.246,3153,4036,3549.500,1,43,69.015
44,3548.081,3132,4189,3538.500,1,44,69.015
45,3565.456,3167,4123,3554.000,1,45,69.015
46,3545.892,3209,4021,3533.000,1,46,69.311
47,3556.434,3117,4100,3548.000,1,47,69.311
48,3551.456,3108,4513,3532.000,1,48,69.311
49,3546.557,3209,4094,3539.000,1,49,67.014
50,3544.107,3213,4057,3533.000,1,50,67.014
51,3551.282,3209,4083,3542.000,1,51,67.014
52,3574.932,3157,4133,3564.500,1,52,67.014
53,3546.918,3196,4183,3531.000,1,53,67.019
54,3550.966,3182,4287,3535.500,1,54,67.019
55,3522.346,3115,4175,3505.000,1,55,62.458
56,3529.928,3123,4044,3527.500,1,56,62.458
57,3548.395,3096,4121,3535.000,1,57,62.458
58,3556.651,3175,4081,3546.000,1,58,62.458
59,3548.049,3211,4216,3534.000,1,59,62.458
60,3573.783,3139,4100,3558.000,1,60,62.458
61,3573.055,3220,4208,3554.000,1,61,62.458
62,3579.168,3190,4459,3560.000,1,62,62.458
63,3581.862,3143,4492,3560.000,1,63,62.458
64,3588.785,3159,4302,3575.000,1,64,62.458
65,3584.873,3154,4632,3572.000,1,65,62.458
66,3569.791,3173,4262,3556.000,1,66,62.458
67,3596.456,3149,4521,3579.000,1,67,62.458
68,3601.492,3203,4627,3576.000,1,68,62.458
69,3579.124,3158,4425,3551.000,1,69,62.458
70,3596.417,3201,4579,3580.000,1,70,62.458
71,3588.119,3044,4705,3575.000,1,71,62.458
72,3594.151,3145,4495,3577.000,1,72,62.458
73,3593.445,3202,4605,3561.500,1,73,62.458
74,3590.664,3220,4556,3565.000,1,74,62.458
75,3617.232,3204,4696,3592.000,1,75,62.284
76,3616.093,3215,4522,3591.000,1,76,63.461
77,3616.782,3128,4543,3600.000,1,77,61.241
78,3598.850,3166,4577,3577.000,1,78,61.540
79,3622.390,3213,4937,3596.000,1,79,58.734
80,3603.601,3162,4745,3575.000,1,80,60.046
81,3604.223,3183,4419,3581.500,1,81,60.365
82,3597.599,3134,4624,3575.000,1,82,59.624
83,3616.262,3128,4614,3596.000,1,83,59.093
84,3591.422,3180,4771,3578.500,1,84,58.330
85,3603.575,3154,5033,3573.000,1,85,59.842
86,3602.747,3159,5041,3583.500,1,86,59.426
87,3619.889,3139,4720,3588.000,1,87,58.294
88,3620.779,3135,4629,3597.500,1,88,59.593
89,3598.402,3160,4662,3578.500,1,89,58.751
90,3620.882,3199,4698,3593.500,1,90,55.943
91,3648.853,3218,4880,3624.500,1,91,56.007
92,3629.265,3177,4619,3613.500,1,92,56.007
93,3623.974,3171,4301,3602.000,1,93,56.007
94,3615.609,3216,4903,3596.500,1,94,56.007
95,3607.881,3150,4630,3598.500,1,95,56.007
96,3609.770,3202,4615,3593.500,1,96,56.007
97,3610.725,3158,4453,3593.500,1,97,56.007
98,3612.039,3205,4742,3596.000,1,98,56.007
99,3602.732,3247,4524,3582.000,1,99,56.007
100,3598.753,3167,4578,3578.000,1,100,56.007
101,3608.682,3267,4300,3594.000,1,101,56.007
102,3614.965,3198,4516,3599.000,1,102,56.038
103,3606.201,3218,4337,3584.500,1,103,56.499
104,3616.266,3173,4658,3590.000,1,104,56.836
105,3624.209,3194,4486,3602.000,1,105,56.498
106,3631.390,3193,4509,3619.000,1,106,57.947
107,3614.036,3151,4298,3594.000,1,107,57.501
108,3617.412,3166,4358,3599.500,1,108,59.321
109,3615.830,3152,4430,3599.500,1,109,56.720
110,3621.664,3131,4298,3594.500,1,110,54.963
111,3630.941,3213,4694,3610.500,1,111,54.963
112,3628.970,3176,4307,3604.500,1,112,54.963
113,3622.361,3201,4426,3588.500,1,113,54.963
114,3627.012,3203,4532,3600.500,1,114,54.963
115,3635.145,3135,4417,3620.500,1,115,54.963
116,3627.036,3138,4393,3595.000,1,116,54.963
117,3643.827,3190,4431,3602.000,1,117,54.963
118,3631.479,3197,4570,3591.500,1,118,54.963
119,3623.068,3148,4355,3599.000,1,119,54.963
120,3624.752,3147,4500,3594.500,1,120,54.963
121,3611.032,3188,4246,3592.500,1,121,54.963
