 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3600.546,3230,4186,3589.000,1,1,52.544
2,3588.135,3214,4056,3585.000,1,2,52.544
3,3591.879,3203,4138,3582.000,1,3,52.544
4,3592.684,3224,4254,3584.000,1,4,52.544
5,3603.740,3183,4538,3596.000,1,5,52.544
6,3594.817,3239,4258,3581.000,1,6,52.544
7,3588.389,3193,4112,3581.000,1,7,52.544
8,3625.179,3249,4430,3610.000,1,8,52.544
9,3595.606,3187,4321,3583.000,1,9,53.996
10,3596.172,3205,4195,3589.000,1,10,53.996
11,3615.458,3250,4159,3597.000,1,11,53.632
12,3624.152,3217,4294,3611.000,1,12,53.632
13,3619.756,3270,4169,3603.000,1,13,53.632
14,3625.374,3254,4244,3612.500,1,14,53.632
15,3603.992,3204,4145,3593.000,1,15,50.986
16,3600.627,3242,4067,3588.000,1,16,50.986
17,3617.107,3187,4143,3607.000,1,17,50.986
18,3609.964,3226,4065,3599.000,1,18,50.986
19,3623.419,3154,4156,3615.000,1,19,50.986
20,3598.790,3205,4264,3595.000,1,20,45.961
21,3592.754,3226,4107,3585.500,1,21,45.961
22,3611.941,3207,4129,3605.000,1,22,45.961
23,3619.341,3239,4044,3614.000,1,23,45.961
24,3606.002,3234,4290,3585.500,1,24,45.961
25,3619.915,3207,4214,3612.000,1,25,45.961
26,3632.203,3285,4366,3628.000,1,26,45.961
27,3628.699,3254,4234,3623.000,1,27,45.961
28,3633.102,3276,4256,3617.500,1,28,45.961
29,3620.460,3207,4102,3617.500,1,29,45.961
30,3641.403,3191,4521,3632.000,1,30,45.961
31,3623.409,3223,4162,3614.500,1,31,45.961
32,3631.311,3239,4197,3620.000,1,32,45.961
33,3626.485,3125,4405,3617.500,1,33,45.961
34,3617.888,3228,4208,3609.500,1,34,45.961
35,3631.197,3161,4409,3609.000,1,35,45.961
36,3619.369,3215,4215,3615.000,1,36,45.961
37,3620.061,3247,4148,3615.000,1,37,45.961
38,3676.287,3218,4361,3663.000,1,38,58.121
39,3667.375,3204,4411,3652.000,1,39,58.121
40,3690.470,3238,4471,3681.000,1,40,58.121
41,3699.650,3231,4258,3684.500,1,41,58.121
42,3638.416,3208,4235,3629.000,1,42,58.121
43,3644.934,3162,4331,3630.000,1,43,58.121
44,3638.443,3235,4372,3619.000,1,44,58.121
45,3619.833,3161,4194,3601.000,1,45,58.121
46,3593.838,3220,4195,3587.000,1,46,58.121
47,3568.529,3167,4069,3556.500,1,47,58.121
48,3568.294,3171,4210,3562.500,1,48,58.121
49,3572.873,3155,4122,3558.000,1,49,58.121
50,3607.990,3238,4367,3587.500,1,50,58.121
51,3575.591,3183,4017,3568.000,1,51,58.121
52,3584.456,3162,4155,3578.000,1,52,58.121
53,3563.990,3185,4124,3559.500,1,53,58.121
54,3562.821,3186,4051,3553.500,1,54,58.121
55,3572.279,3217,4255,3559.500,1,55,58.121
56,3576.666,3189,4109,3563.000,1,56,58.121
57,3574.924,3149,4276,3566.500,1,57,58.121
58,3566.708,3122,4165,3562.500,1,58,58.121
59,3565.135,3149,4075,3556.500,1,59,58.121
60,3569.851,3238,4140,3557.500,1,60,58.121
61,3554.787,3207,3973,3542.000,1,61,58.121
62,3566.139,3218,4099,3550.500,1,62,58.121
63,3575.774,3188,4136,3573.000,1,63,58.121
64,3570.108,3177,4131,3556.000,1,64,58.121
65,3568.740,3223,4057,3560.000,1,65,58.121
66,3574.385,3203,4208,3563.000,1,66,58.121
67,3567.296,3150,3991,3557.500,1,67,58.121
68,3574.319,3193,4109,3571.000,1,68,58.121
69,3576.696,3158,4186,3570.500,1,69,58.121
70,3611.661,3191,4199,3597.000,1,70,70.477
71,3606.724,3152,4235,3596.000,1,71,70.477
72,3601.731,3228,4120,3593.000,1,72,70.477
73,3599.168,3176,4201,3587.000,1,73,70.477
74,3598.518,3239,4170,3585.000,1,74,70.477
75,3599.673,3138,4189,3588.000,1,75,70.477
76,3612.655,3232,4222,3605.000,1,76,70.477
77,3602.398,3185,4316,3592.000,1,77,70.477
78,3611.011,3256,4226,3600.000,1,78,70.477
79,3623.180,3194,4441,3611.000,1,79,70.477
80,3643.962,3235,4495,3631.000,1,80,70.477
81,3645.658,3188,4441,3626.000,1,81,70.477
82,3646.641,3212,4683,3633.000,1,82,70.477
83,3648.715,3165,4366,3634.000,1,83,70.477
84,3648.980,3257,4500,3631.000,1,84,70.477
85,3655.578,3234,4512,3636.000,1,85,70.477
86,3636.090,3172,4154,3615.000,1,86,70.477
87,3645.320,3224,4233,3627.000,1,87,70.477
88,3638.961,3241,4434,3619.000,1,88,70.477
89,3626.950,3195,4347,3613.000,1,89,70.477
90,3618.546,3221,4367,3604.000,1,90,70.477
91,3611.924,3189,4427,3592.000,1,91,70.477
92,3606.209,3225,4298,3583.000,1,92,70.477
93,3612.568,3238,4294,3599.000,1,93,70.477
94,3600.206,3208,4573,3573.000,1,94,70.477
95,3559.652,3161,4350,3546.000,1,95,70.477
96,3535.774,3094,4091,3524.000,1,96,70.477
97,3536.083,3157,4057,3527.000,1,97,70.477
98,3541.109,3183,4095,3530.000,1,98,70.477
99,3545.820,3190,4030,3542.000,1,99,70.477
100,3544.000,3185,4083,3543.000,1,100,70.477
101,3535.954,3166,4147,3526.000,1,101,70.477
102,3538.151,3119,4074,3524.000,1,102,70.477
103,3528.891,3145,4177,3523.000,1,103,70.477
104,3517.192,3196,4022,3507.000,1,104,70.477
105,3524.804,3175,4130,3513.000,1,105,70.477
106,3546.073,3186,4011,3538.000,1,106,70.477
107,3560.921,3238,4147,3552.000,1,107,70.477
108,3544.491,3178,4268,3539.000,1,108,70.477
109,3548.914,3061,4031,3544.000,1,109,70.477
110,3545.388,3092,4178,3533.000,1,110,70.477
111,3558.140,3190,4132,3549.000,1,111,70.477
112,3545.163,3211,4077,3540.000,1,112,70.477
113,3543.435,3213,4102,3533.000,1,113,70.477
114,3537.468,3154,4099,3532.000,1,114,70.477
115,3543.006,3148,3994,3529.000,1,115,70.477
116,3539.118,3171,4216,3522.000,1,116,70.477
117,3526.414,3123,4039,3520.000,1,117,70.477
118,3518.459,3162,4107,3518.000,1,118,70.477
119,3525.777,3184,4034,3513.000,1,119,70.477
120,3534.165,3114,4130,3521.000,1,120,70.477
121,3521.182,3123,4078,3513.000,1,121,70.477
122,3511.480,3168,4049,3506.000,1,122,70.477
123,3492.652,3076,3986,3487.000,1,123,70.477
124,3502.689,3090,4086,3492.000,1,124,70.477
125,3516.352,3103,4075,3498.000,1,125,70.477
126,3517.456,3162,4163,3511.000,1,126,70.477
127,3511.275,3155,4102,3496.000,1,127,70.477
128,3515.325,3111,3986,3510.000,1,128,70.477
129,3508.059,3122,3983,3504.000,1,129,70.477
130,3496.349,3112,3969,3487.000,1,130,70.477
131,3501.393,3178,4000,3487.000,1,131,70.477
132,3497.285,3126,4064,3492.000,1,132,70.477
133,3493.619,3135,4106,3480.000,1,133,70.477
134,3487.220,3088,4045,3476.000,1,134,70.477
135,3497.791,3060,3985,3487.000,1,135,70.477
136,3489.100,3155,4030,3479.000,1,136,70.477
137,3501.290,3125,4055,3495.000,1,137,70.477
138,3484.725,3176,4041,3473.000,1,138,70.477
139,3488.600,3117,4129,3475.000,1,139,70.477
140,3482.690,3112,3937,3474.000,1,140,70.477
141,3487.952,3129,4188,3479.000,1,141,70.477
142,3497.209,3155,4049,3498.000,1,142,70.477
143,3503.487,3131,3950,3491.000,1,143,70.477
144,3501.433,3161,3959,3490.000,1,144,70.477
145,3484.921,3147,4142,3474.000,1,145,70.477
146,3474.238,3127,4036,3470.000,1,146,70.477
147,3487.707,3145,3987,3476.000,1,147,70.477
148,3494.906,3024,4081,3491.000,1,148,70.477
149,3501.381,3142,3991,3492.000,1,149,70.477
150,3499.621,3115,3930,3490.000,1,150,70.477
151,3476.846,3143,4033,3468.000,1,151,70.477
152,3493.453,3167,4132,3486.000,1,152,70.477
153,3489.491,3106,3968,3481.000,1,153,70.477
154,3480.561,3164,3969,3474.000,1,154,70.477
155,3499.599,3142,4196,3481.000,1,155,70.477
156,3501.316,3088,3931,3493.000,1,156,70.477
157,3484.170,3111,3999,3480.000,1,157,67.912
158,3507.122,3167,4058,3497.000,1,158,67.912
159,3509.552,3202,4030,3502.000,1,159,67.912
160,3489.512,3155,3965,3476.000,1,160,67.912
161,3486.131,3105,3960,3469.000,1,161,67.912
162,3491.967,3078,3974,3485.000,1,162,67.912
163,3480.613,3152,4049,3470.500,1,163,67.912
164,3487.690,3103,4031,3476.500,1,164,67.912
165,3509.238,3170,3939,3502.500,1,165,67.912
166,3487.667,3108,3955,3473.000,1,166,67.912
167,3519.778,3130,3985,3506.500,1,167,67.912
168,3507.731,3170,4124,3504.000,1,168,67.912
169,3481.010,3131,4027,3478.000,1,169,67.912
170,3491.997,3165,4026,3489.500,1,170,67.912
171,3495.740,3155,4043,3490.000,1,171,67.912
172,3473.401,3112,4103,3469.000,1,172,67.912
173,3473.356,3162,4118,3459.500,1,173,67.912
174,3460.990,3119,3975,3451.500,1,174,67.912
175,3465.247,3139,4073,3452.000,1,175,67.912
176,3470.730,3139,4050,3463.500,1,176,67.912
177,3480.078,3128,3915,3475.000,1,177,67.912
178,3489.853,3101,4088,3480.000,1,178,67.912
