 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3602.278,3270,4221,3584.000,1,1,43.700
2,3600.325,3268,4139,3589.000,1,2,43.700
3,3594.262,3246,4130,3581.000,1,3,43.700
4,3599.166,3164,4156,3589.500,1,4,43.700
5,3626.513,3187,4182,3616.000,1,5,43.700
6,3611.733,3215,4161,3596.000,1,6,43.700
7,3585.222,3134,4218,3573.000,1,7,43.700
8,3599.917,3228,4059,3590.000,1,8,43.700
9,3597.794,3279,4075,3574.000,1,9,43.700
10,3584.549,3211,4092,3571.000,1,10,53.272
11,3552.555,3172,4248,3542.000,1,11,54.446
12,3580.082,3195,4077,3573.500,1,12,54.446
13,3582.744,3179,4145,3573.500,1,13,54.446
14,3578.941,3197,4107,3571.500,1,14,48.130
15,3580.466,3235,4161,3566.500,1,15,45.349
16,3579.157,3227,4059,3571.000,1,16,45.349
17,3584.696,3193,4141,3583.000,1,17,45.349
18,3586.267,3137,4245,3586.000,1,18,45.349
19,3587.812,3244,4106,3582.000,1,19,45.349
20,3603.774,3205,4020,3591.000,1,20,45.349
21,3554.069,3183,4143,3551.000,1,21,46.747
22,3571.713,3227,4177,3562.000,1,22,46.747
23,3576.608,3219,4131,3563.000,1,23,46.747
24,3535.405,3137,3988,3527.000,1,24,46.309
25,3542.019,3240,3965,3533.000,1,25,46.309
26,3550.601,3161,4002,3537.000,1,26,46.309
27,3547.137,3205,4082,3535.500,1,27,46.309
28,3556.937,3173,4121,3547.500,1,28,46.309
29,3551.806,3171,4151,3539.500,1,29,46.309
30,3571.460,3100,3986,3562.500,1,30,46.309
31,3557.409,3216,4012,3545.000,1,31,46.309
32,3560.148,3155,4013,3551.000,1,32,46.309
33,3549.852,3203,4076,3540.500,1,33,46.309
34,3561.411,3159,4016,3550.000,1,34,46.309
35,3566.766,3202,4104,3569.000,1,35,46.309
36,3554.456,3175,4063,3552.500,1,36,46.309
37,3567.703,3150,4172,3560.500,1,37,46.309
38,3583.819,3223,4041,3573.000,1,38,46.309
39,3579.397,3238,4174,3567.000,1,39,46.309
40,3558.402,3196,4069,3541.000,1,40,48.270
41,3552.699,3184,4009,3548.000,1,41,48.270
42,3551.880,3165,4141,3540.000,1,42,48.270
43,3558.496,3121,3994,3549.000,1,43,48.270
44,3540.201,3183,4051,3529.500,1,44,48.270
45,3525.537,3115,4012,3516.000,1,45,48.270
46,3547.774,3239,4055,3537.500,1,46,48.270
47,3528.317,3160,3972,3522.500,1,47,48.270
48,3542.904,3182,4068,3534.500,1,48,48.270
49,3536.650,3156,4330,3534.000,1,49,48.270
50,3554.986,3210,4086,3548.000,1,50,48.270
51,3531.341,3193,4071,3513.500,1,51,48.270
52,3524.679,3165,4207,3519.500,1,52,48.270
53,3530.183,3144,4030,3508.000,1,53,48.270
54,3542.628,3213,4017,3529.000,1,54,45.213
55,3539.600,3139,4318,3531.000,1,55,45.213
56,3550.323,3220,4041,3540.000,1,56,45.213
57,3542.567,3167,4129,3543.000,1,57,45.213
58,3538.379,3139,4118,3535.000,1,58,45.213
59,3528.232,3135,3950,3522.000,1,59,45.213
60,3544.913,3228,4034,3536.500,1,60,45.213
61,3540.216,3168,3920,3534.000,1,61,44.822
62,3541.788,3166,4007,3534.500,1,62,44.822
63,3546.950,3138,3971,3546.500,1,63,44.822
64,3551.188,3227,4169,3534.000,1,64,44.822
65,3549.111,3147,3973,3549.000,1,65,44.822
66,3539.891,3169,3942,3524.500,1,66,44.822
67,3533.328,3171,4014,3527.000,1,67,44.822
68,3540.303,3207,4183,3531.500,1,68,44.822
69,3560.590,3174,4073,3548.000,1,69,44.814
70,3557.950,3207,4071,3543.000,1,70,44.814
71,3553.614,3128,3964,3540.000,1,71,44.814
72,3540.993,3176,4030,3527.000,1,72,44.814
73,3524.584,3192,4047,3519.000,1,73,44.814
74,3524.961,3150,3918,3521.000,1,74,44.814
75,3539.137,3126,4255,3526.000,1,75,44.814
76,3533.780,3165,4105,3523.000,1,76,44.814
77,3535.601,3144,4021,3533.000,1,77,44.814
78,3535.693,3216,4099,3523.000,1,78,44.814
79,3539.279,3168,4033,3531.000,1,79,44.814
80,3548.272,3145,4271,3536.000,1,80,44.814
81,3555.275,3109,4062,3543.000,1,81,41.908
82,3545.935,3093,4059,3539.000,1,82,41.908
83,3541.953,3175,4116,3525.000,1,83,41.908
84,3540.974,3174,4153,3526.000,1,84,41.908
85,3569.245,3170,4136,3557.000,1,85,41.908
86,3556.079,3212,4180,3555.000,1,86,41.908
87,3563.991,3172,4275,3555.000,1,87,41.908
88,3563.493,3165,4091,3545.500,1,88,44.914
89,3558.789,3138,4161,3551.000,1,89,44.914
90,3533.289,3180,4270,3519.500,1,90,44.914
91,3557.085,3214,4217,3554.000,1,91,44.914
92,3544.024,3128,4023,3534.000,1,92,44.914
93,3538.004,3175,4527,3516.000,1,93,44.914
94,3524.020,3100,4055,3502.500,1,94,44.914
