X	Y
266.000	328.000
266.828	328.559
267.657	329.118
268.484	329.677
269.312	330.238
270.138	330.800
270.964	331.363
271.788	331.928
272.611	332.495
273.432	333.064
274.251	333.636
275.069	334.210
275.884	334.788
276.697	335.369
277.507	335.954
278.314	336.543
279.119	337.136
279.920	337.733
280.717	338.335
281.511	338.942
282.301	339.554
283.087	340.171
283.869	340.793
284.646	341.422
285.418	342.056
286.185	342.696
286.947	343.342
287.704	343.995
288.455	344.654
289.200	345.320
289.939	345.992
290.672	346.671
291.399	347.357
292.119	348.050
292.832	348.750
293.538	349.457
294.237	350.171
294.928	350.893
295.612	351.621
296.289	352.357
296.957	353.099
297.618	353.849
298.271	354.605
298.916	355.368
299.553	356.138
300.182	356.915
300.802	357.698
301.414	358.488
302.017	359.285
302.612	360.088
303.198	360.897
303.775	361.713
304.343	362.535
304.902	363.363
305.451	364.198
305.991	365.039
306.521	365.886
307.041	366.739
307.551	367.598
308.051	368.464
308.540	369.335
309.019	370.212
309.487	371.095
309.944	371.984
310.389	372.878
310.823	373.778
311.245	374.684
311.656	375.595
312.054	376.511
312.439	377.433
312.812	378.360
313.172	379.293
313.518	380.230
313.852	381.172
314.171	382.119
314.476	383.070
314.767	384.026
315.044	384.986
315.306	385.950
315.553	386.919
315.784	387.891
316.000	388.866
316.200	389.845
316.383	390.828
316.551	391.813
316.702	392.800
316.837	393.791
316.957	394.783
317.061	395.776
317.151	396.771
317.227	397.768
317.289	398.765
317.337	399.763
317.373	400.762
317.397	401.761
317.409	402.760
317.409	403.759
317.399	404.758
317.378	405.757
317.346	406.756
317.306	407.754
317.256	408.752
317.198	409.750
317.131	410.747
317.057	411.743
316.975	412.739
316.886	413.735
316.790	414.729
316.688	415.723
316.580	416.717
316.467	417.709
316.348	418.702
316.225	419.693
316.097	420.684
315.965	421.675
315.829	422.665
315.690	423.654
315.547	424.643
315.402	425.632
315.254	426.620
315.104	427.608
314.953	428.596
314.799	429.583
314.645	430.570
314.489	431.557
314.333	432.544
314.176	433.531
314.020	434.518
313.863	435.505
313.707	436.492
313.552	437.479
313.398	438.466
313.246	439.454
313.095	440.442
312.946	441.430
312.799	442.418
312.656	443.407
312.515	444.396
312.377	445.386
312.242	446.376
312.110	447.366
311.981	448.357
311.853	449.348
311.728	450.340
311.605	451.331
311.482	452.323
311.362	453.315
311.242	454.307
311.122	455.299
311.003	456.291
310.884	457.283
310.765	458.275
310.646	459.268
310.526	460.260
310.405	461.251
310.282	462.243
310.158	463.235
310.032	464.226
309.904	465.217
309.774	466.208
309.641	467.198
309.505	468.188
309.365	469.177
309.223	470.166
309.076	471.155
308.925	472.142
308.769	473.130
308.609	474.116
308.444	475.101
308.273	476.086
308.097	477.069
307.915	478.052
307.727	479.033
307.532	480.013
307.330	480.992
307.121	481.969
306.905	482.945
306.681	483.919
306.449	484.891
306.209	485.860
305.960	486.828
305.703	487.794
305.436	488.757
305.160	489.717
304.874	490.674
304.578	491.629
304.273	492.580
303.957	493.528
303.631	494.473
303.293	495.413
302.945	496.350
302.585	497.282
302.215	498.210
301.833	499.133
301.440	500.052
301.037	500.967
300.623	501.876
300.199	502.781
299.765	503.681
299.321	504.576
298.867	505.466
298.404	506.352
297.932	507.232
297.451	508.108
296.960	508.979
296.461	509.844
295.954	510.705
295.438	511.561
294.914	512.412
294.382	513.258
293.842	514.098
293.294	514.934
292.739	515.765
292.176	516.590
291.605	517.411
291.028	518.226
290.443	519.036
289.851	519.841
289.252	520.641
288.646	521.435
288.033	522.225
287.414	523.009
286.788	523.788
286.156	524.562
285.517	525.330
284.872	526.093
284.220	526.851
283.563	527.603
282.899	528.350
282.229	529.092
281.553	529.828
280.871	530.558
280.183	531.283
279.490	532.002
278.790	532.715
278.084	533.423
277.373	534.125
276.656	534.820
275.933	535.510
275.205	536.194
274.470	536.872
273.731	537.544
272.985	538.209
272.234	538.868
271.477	539.520
270.714	540.165
269.945	540.804
269.171	541.436
268.391	542.061
267.606	542.678
266.815	543.289
266.018	543.892
265.215	544.487
264.407	545.075
263.594	545.655
262.775	546.227
261.950	546.792
261.120	547.348
260.285	547.896
259.444	548.437
258.598	548.969
257.747	549.493
256.892	550.008
256.031	550.516
255.165	551.015
254.295	551.506
253.420	551.988
252.540	552.462
251.656	552.928
250.768	553.386
249.876	553.836
248.979	554.277
248.079	554.711
247.175	555.136
246.267	555.554
245.356	555.963
244.441	556.365
243.523	556.759
242.601	557.146
241.677	557.525
240.749	557.897
239.819	558.262
238.886	558.620
237.951	558.971
237.012	559.315
236.072	559.653
235.129	559.984
234.184	560.309
233.237	560.628
232.288	560.941
231.338	561.248
230.385	561.550
229.431	561.847
228.475	562.138
227.518	562.425
226.559	562.706
225.599	562.983
224.638	563.256
223.675	563.524
222.711	563.788
221.747	564.049
220.781	564.305
219.814	564.558
218.846	564.807
217.878	565.052
216.909	565.295
215.938	565.535
214.968	565.771
213.996	566.005
213.024	566.236
212.051	566.464
211.078	566.690
210.104	566.914
209.130	567.136
208.155	567.356
207.180	567.574
206.204	567.790
205.228	568.005
204.252	568.218
203.275	568.429
202.299	568.640
201.322	568.849
200.344	569.058
199.367	569.265
198.389	569.472
197.412	569.679
196.434	569.884
195.456	570.090
194.478	570.295
193.500	570.500
