 ,Value
1,3894.484
2,3999.019
3,3922.931
4,3911.213
5,4001.765
6,4027.086
7,3965.312
8,3975.066
9,3941.605
10,3940.632
11,3867.785
12,3909.629
13,3921.862
14,3858.035
15,3788.328
16,3750.956
17,3752.104
18,3745.086
19,3739.501
20,3758.216
21,3807.991
22,3799.166
23,3829.597
24,3886.433
25,3839.673
26,3769.986
27,3879.640
28,3855.224
29,3834.760
30,3827.396
31,3765.982
32,3781.708
33,3837.869
34,3779.186
35,3885.200
36,3852.776
37,3845.124
38,3862.060
39,3776.002
40,3836.881
41,3766.083
42,3810.929
43,3765.896
44,3717.427
45,3707.013
46,3715.320
47,3677.095
48,3702.845
49,3762.781
50,3646.988
51,3699.480
52,3691.519
53,3693.524
54,3667.783
55,3677.848
56,3679.627
57,3670.756
58,3702.923
59,3783.498
60,3741.072
61,3690.740
62,3737.537
63,3756.762
64,3816.101
65,3811.488
66,3683.674
67,3745.013
68,3730.022
69,3723.143
70,3685.654
71,3761.740
72,3765.115
73,3792.461
74,3721.913
75,3683.570
76,3728.569
77,3663.838
78,3738.239
79,3615.304
80,3651.557
81,3652.987
82,3744.648
83,3707.189
84,3615.896
