 ,Value
1,4453.479
2,4369.278
3,4533.244
4,4554.440
5,4397.815
6,4510.850
7,4476.390
8,4371.087
9,4488.174
10,4531.599
11,4465.691
12,4504.467
13,4605.888
14,4479.999
15,4459.542
16,4567.592
17,4480.092
18,4437.922
19,4472.482
20,4537.604
21,4377.832
22,4397.331
23,4441.983
24,4523.177
25,4474.557
26,4353.591
27,4446.926
28,4430.764
29,4534.431
30,4366.189
31,4479.807
32,4461.462
33,4497.524
34,4504.450
35,4622.834
36,4529.447
37,4540.832
38,4473.382
39,4382.637
40,4429.627
41,4509.740
42,4323.684
43,4221.793
44,4362.236
45,4322.606
46,4330.545
47,4333.962
48,4391.015
49,4446.666
50,4366.117
51,4429.802
52,4434.428
53,4619.472
54,4466.113
55,4498.212
56,4490.256
57,4470.303
58,4462.076
59,4508.982
60,4492.631
61,4406.297
62,4445.940
63,4455.245
64,4390.605
65,4301.334
66,4389.472
67,4353.937
68,4366.934
69,4313.228
70,4367.122
71,4456.835
72,4368.093
73,4288.753
74,4286.583
75,4297.417
76,4325.854
77,4305.172
78,4356.852
79,4434.090
80,4499.602
81,4451.880
82,4372.846
83,4414.931
84,4485.682
85,4435.332
86,4398.891
87,4562.284
88,4486.587
89,4342.551
90,4411.144
91,4372.906
92,4383.932
93,4310.351
94,4485.741
95,4482.362
96,4532.516
97,4595.024
98,4542.755
99,4403.478
100,4474.814
101,4465.372
102,4399.254
103,4478.008
104,4498.073
105,4499.440
106,4519.896
107,4547.729
108,4430.255
109,4477.997
110,4631.001
111,4608.315
112,4484.654
113,4349.476
114,4425.915
115,4375.227
116,4555.664
117,4470.766
118,4632.719
119,4683.923
120,4632.710
121,4510.369
122,4546.983
123,4564.217
124,4454.062
125,4270.574
126,4450.088
127,4318.752
128,4268.377
129,4277.357
130,4379.440
131,4461.814
132,4307.878
133,4274.243
134,4207.307
135,4127.188
136,4191.194
137,4232.531
138,4135.125
139,4160.182
140,4100.021
141,3952.408
142,3988.856
143,3907.968
144,3756.075
