X	Y
207.000	338.000
207.971	338.241
208.941	338.482
209.911	338.724
210.881	338.967
211.851	339.211
212.821	339.457
213.790	339.704
214.758	339.954
215.726	340.206
216.693	340.461
217.659	340.719
218.624	340.980
219.588	341.245
220.551	341.515
221.513	341.789
222.474	342.068
223.432	342.352
224.390	342.641
225.345	342.937
226.298	343.239
227.249	343.548
228.198	343.864
229.144	344.188
230.087	344.520
231.028	344.861
231.964	345.211
232.898	345.570
233.827	345.940
234.752	346.320
235.672	346.711
236.588	347.114
237.497	347.529
238.401	347.957
239.298	348.399
240.189	348.854
241.072	349.323
241.947	349.807
242.815	350.305
243.674	350.816
244.525	351.341
245.367	351.881
246.201	352.433
247.025	352.999
247.840	353.578
248.646	354.170
249.443	354.775
250.230	355.391
251.008	356.020
251.776	356.660
252.535	357.311
253.285	357.973
254.025	358.646
254.756	359.328
255.478	360.020
256.191	360.721
256.895	361.431
257.591	362.150
258.278	362.876
258.957	363.610
259.629	364.351
260.292	365.099
260.948	365.854
261.597	366.615
262.239	367.382
262.874	368.155
263.501	368.934
264.121	369.718
264.733	370.509
265.337	371.306
265.933	372.109
266.521	372.918
267.100	373.733
267.671	374.555
268.233	375.382
268.786	376.215
269.329	377.055
269.863	377.900
270.388	378.751
270.902	379.609
271.407	380.472
271.901	381.342
272.385	382.217
272.858	383.098
273.321	383.984
273.772	384.877
274.212	385.775
274.641	386.678
275.058	387.587
275.463	388.501
275.856	389.421
276.237	390.346
276.606	391.275
276.962	392.210
277.305	393.149
277.636	394.093
277.953	395.041
278.257	395.994
278.548	396.951
278.825	397.911
279.089	398.876
279.339	399.844
279.575	400.816
279.797	401.791
280.007	402.769
280.203	403.749
280.387	404.732
280.560	405.717
280.721	406.704
280.871	407.693
281.011	408.683
281.140	409.675
281.260	410.668
281.371	411.662
281.472	412.656
281.565	413.652
281.650	414.649
281.726	415.646
281.795	416.643
281.857	417.641
281.911	418.640
281.959	419.639
282.000	420.638
282.035	421.638
282.064	422.637
282.087	423.637
282.105	424.637
282.118	425.637
282.125	426.637
282.128	427.637
282.126	428.637
282.120	429.637
282.110	430.637
282.096	431.637
282.078	432.637
282.057	433.636
282.033	434.636
282.006	435.636
281.976	436.635
281.943	437.635
281.909	438.634
281.872	439.634
281.833	440.633
281.793	441.632
281.752	442.631
281.710	443.631
281.667	444.630
281.624	445.629
281.580	446.628
281.537	447.627
281.495	448.626
281.453	449.625
281.411	450.624
281.369	451.624
281.324	452.623
281.276	453.621
281.224	454.620
281.167	455.619
281.103	456.617
281.030	457.614
280.949	458.611
280.856	459.606
280.751	460.601
280.632	461.594
280.498	462.585
280.347	463.573
280.180	464.559
279.992	465.541
279.784	466.520
279.555	467.493
279.305	468.461
279.032	469.423
278.736	470.379
278.416	471.326
278.074	472.266
277.708	473.196
277.319	474.118
276.909	475.030
276.476	475.931
276.022	476.822
275.548	477.703
275.054	478.572
274.542	479.431
274.012	480.279
273.465	481.116
272.904	481.944
272.329	482.762
271.741	483.571
271.141	484.372
270.531	485.164
269.910	485.948
269.280	486.724
268.641	487.493
267.993	488.255
267.339	489.011
266.677	489.761
266.007	490.504
265.332	491.241
264.651	491.973
263.963	492.700
263.271	493.421
262.574	494.138
261.871	494.850
261.164	495.557
260.453	496.260
259.738	496.959
259.019	497.654
258.296	498.345
257.569	499.032
256.839	499.716
256.106	500.396
255.370	501.073
254.631	501.747
253.889	502.417
253.145	503.085
252.398	503.750
251.648	504.412
250.897	505.072
250.143	505.728
249.386	506.383
248.628	507.035
247.868	507.684
247.106	508.332
246.342	508.977
245.576	509.620
244.809	510.262
244.040	510.901
243.269	511.538
242.497	512.174
241.723	512.808
240.949	513.440
240.172	514.071
239.395	514.700
238.616	515.327
237.837	515.953
237.056	516.578
236.274	517.201
235.491	517.823
234.707	518.444
233.922	519.064
233.136	519.682
232.349	520.299
231.561	520.916
230.773	521.531
229.984	522.145
229.194	522.759
228.404	523.371
227.612	523.983
226.821	524.594
226.028	525.204
225.235	525.813
224.442	526.421
223.648	527.029
222.853	527.637
222.058	528.243
221.263	528.850
220.467	529.455
219.671	530.060
218.874	530.665
218.077	531.269
217.280	531.873
216.483	532.477
215.685	533.080
214.888	533.683
214.089	534.286
213.291	534.888
212.493	535.490
211.695	536.092
210.896	536.694
210.097	537.296
209.299	537.898
208.500	538.500
