 ,Value
1,3472.764
2,3521.661
3,3558.988
4,3572.080
5,3528.285
6,3507.855
7,3583.129
8,3628.622
9,3482.569
10,3521.912
11,3594.064
12,3567.572
13,3524.173
14,3506.166
15,3608.996
16,3566.065
17,3495.309
18,3539.627
19,3510.848
20,3561.941
21,3553.704
22,3550.033
23,3510.421
24,3569.659
25,3568.809
26,3534.022
27,3543.738
28,3584.034
29,3588.738
30,3575.435
31,3658.097
32,3617.852
33,3519.807
34,3632.036
35,3545.332
36,3556.752
37,3622.630
38,3597.046
39,3581.814
40,3599.258
41,3595.661
42,3663.394
43,3612.956
44,3615.138
45,3664.748
46,3624.356
47,3644.813
48,3673.413
49,3658.686
50,3609.879
51,3640.798
52,3718.891
53,3624.470
54,3574.761
55,3632.881
56,3604.037
57,3600.663
58,3630.510
59,3660.994
60,3682.134
61,3746.896
62,3737.614
63,3717.789
64,3731.438
65,3730.682
66,3738.834
67,3746.267
68,3739.371
69,3696.509
70,3684.140
71,3760.711
72,3767.628
73,3672.269
74,3751.640
75,3780.011
76,3729.981
77,3794.173
78,3629.002
79,3640.823
80,3669.632
81,3670.241
82,3646.497
83,3677.790
84,3737.725
85,3708.518
86,3665.269
87,3711.486
88,3696.904
89,3819.703
90,3708.116
91,3756.684
92,3659.064
93,3605.491
94,3639.806
95,3722.638
96,3709.183
97,3648.235
98,3665.153
99,3671.743
100,3750.192
101,3767.975
102,3747.232
103,3756.475
104,3648.115
105,3680.306
106,3743.237
107,3756.197
108,3652.777
109,3710.542
110,3671.790
111,3668.532
112,3724.677
113,3644.091
114,3666.098
115,3646.678
116,3612.427
117,3668.152
118,3621.999
119,3609.110
120,3631.153
121,3678.471
122,3609.976
123,3671.760
124,3649.297
125,3587.911
126,3564.468
127,3622.921
128,3597.753
129,3587.672
130,3641.249
131,3713.819
132,3769.312
133,3661.157
134,3668.519
135,3728.576
136,3713.521
137,3675.687
138,3571.730
139,3681.675
140,3764.802
141,3732.607
142,3694.698
143,3704.832
144,3724.847
145,3692.188
146,3752.560
147,3639.865
148,3737.306
149,3642.137
150,3632.026
151,3660.146
152,3697.064
153,3718.282
154,3683.748
155,3683.608
156,3738.627
157,3694.565
158,3703.239
159,3634.207
160,3666.902
161,3674.702
162,3769.389
163,3742.414
164,3697.439
165,3718.275
166,3666.341
167,3687.527
168,3733.028
169,3699.292
170,3772.590
171,3753.028
172,3657.768
173,3701.417
174,3695.972
175,3768.547
176,3792.362
177,3764.648
178,3732.257
179,3678.175
180,3657.595
181,3796.717
182,3750.146
183,3610.235
184,3687.618
185,3766.725
186,3722.060
187,3753.842
188,3700.162
189,3707.564
190,3722.753
191,3715.154
192,3688.949
193,3664.238
194,3695.810
195,3659.695
196,3653.886
197,3679.601
198,3736.532
199,3686.834
200,3682.840
201,3741.050
202,3761.704
203,3671.626
204,3713.732
205,3835.794
206,3853.619
207,3836.682
208,3776.802
209,3833.452
210,3793.518
211,3823.792
212,3796.378
213,3772.847
214,3751.435
215,3729.403
216,3716.137
217,3678.346
218,3706.256
219,3762.919
220,3681.663
221,3743.000
222,3668.260
223,3687.472
224,3669.241
225,3680.046
226,3646.484
227,3672.374
228,3593.413
229,3626.835
230,3716.043
231,3720.695
232,3737.772
233,3680.558
234,3666.054
235,3674.077
236,3731.778
237,3748.624
238,3671.000
239,3627.548
240,3695.592
241,3660.539
242,3620.990
243,3696.410
244,3703.212
245,3780.009
246,3685.808
247,3655.423
248,3654.159
249,3669.651
250,3672.263
251,3671.619
252,3729.539
253,3705.895
254,3681.806
255,3747.471
256,3737.597
257,3735.072
258,3778.953
259,3827.868
260,3820.431
261,3815.826
262,3768.127
263,3738.774
264,3776.359
265,3737.997
266,3634.161
267,3718.897
268,3694.275
269,3722.432
270,3722.375
271,3715.921
272,3713.107
273,3664.467
274,3627.460
275,3602.392
276,3638.923
277,3691.637
278,3668.083
279,3640.173
280,3681.148
281,3757.992
282,3691.795
283,3587.012
284,3657.021
285,3684.591
286,3687.501
287,3686.170
288,3707.014
289,3734.807
290,3689.462
291,3717.982
292,3717.050
293,3725.995
294,3743.696
295,3773.522
