 ,Value
1,3996.890
2,3962.860
3,3954.181
4,3917.278
5,3933.867
6,3926.259
7,4000.022
8,4081.761
9,3991.762
10,4014.697
11,4038.959
12,3936.114
13,3864.098
14,3972.911
15,3955.865
16,3856.927
17,3940.013
18,4093.370
19,4071.027
20,3986.550
21,4117.951
22,3952.570
23,3946.580
24,3993.833
25,3979.722
26,3930.175
27,3985.501
28,4072.544
29,3986.399
30,3920.183
31,3979.455
32,4012.692
33,3974.156
34,4068.438
35,4053.478
36,4155.244
37,4046.320
38,4135.361
39,4176.994
40,4076.294
41,4139.140
42,4006.675
43,4022.093
44,4019.073
45,3943.585
46,3965.736
47,3970.985
48,4015.760
49,4023.102
50,3965.560
51,4064.439
52,3990.030
53,3998.501
54,3961.028
55,4054.330
56,4060.082
57,3987.353
58,4027.900
59,4095.330
60,4092.888
61,4058.811
62,3956.017
63,3952.683
64,4058.111
65,3991.226
66,4015.266
67,3998.790
68,3983.946
69,4048.746
70,4007.852
71,4069.822
72,4072.818
73,4124.363
74,4036.199
75,4036.657
76,4098.095
77,4128.296
78,4085.160
79,4153.468
80,4148.302
81,4138.280
82,4057.827
83,4161.994
84,4224.841
85,4151.923
86,4102.344
87,4092.115
88,4045.230
89,4025.636
90,4029.619
91,4120.142
92,4110.255
93,4064.909
94,4093.560
95,4052.410
96,4025.475
97,4115.176
98,4119.233
99,4172.782
100,4195.552
101,4102.542
102,4074.975
103,4095.338
