 ,Value
1,3635.474
2,3676.157
3,3692.512
4,3690.889
5,3771.189
6,3701.358
7,3706.186
8,3751.333
9,3756.153
10,3745.698
11,3725.465
12,3690.769
13,3683.395
14,3664.690
15,3787.277
16,3728.892
17,3707.319
18,3641.494
19,3711.956
20,3667.351
21,3606.661
22,3619.738
23,3662.548
24,3689.643
25,3638.274
26,3640.446
27,3623.217
28,3658.574
29,3625.229
30,3643.700
31,3603.777
32,3643.781
33,3652.827
34,3601.748
35,3643.472
36,3668.024
37,3670.685
38,3683.714
39,3633.244
40,3729.328
41,3740.993
42,3736.491
43,3697.566
44,3676.540
45,3769.031
46,3698.022
47,3645.396
48,3693.522
49,3688.361
50,3700.475
51,3758.502
52,3725.937
53,3636.766
54,3643.793
55,3716.216
56,3703.214
57,3710.475
58,3694.366
59,3685.794
60,3665.415
61,3615.939
62,3724.229
63,3693.310
64,3684.244
65,3656.488
66,3701.630
67,3667.925
68,3613.580
69,3654.524
70,3609.615
71,3642.493
72,3660.739
73,3687.895
74,3749.459
75,3716.707
76,3709.773
77,3667.856
78,3657.778
79,3689.535
80,3687.663
81,3611.827
82,3678.164
83,3685.308
84,3577.671
