 ,Value
1,3279.451
2,3273.974
3,3289.391
4,3273.489
5,3300.959
6,3298.520
7,3265.030
8,3317.736
9,3312.207
10,3293.950
11,3270.919
12,3298.195
13,3336.673
14,3286.362
15,3295.820
16,3328.439
17,3335.502
18,3284.916
19,3300.087
20,3295.967
21,3298.091
22,3288.771
23,3230.461
24,3312.472
25,3307.973
26,3287.514
27,3268.832
28,3323.637
29,3331.340
30,3270.233
31,3269.114
32,3313.379
33,3338.259
34,3289.163
35,3287.212
36,3295.127
37,3289.556
38,3291.571
39,3274.368
40,3273.435
41,3299.668
42,3289.145
43,3299.733
44,3328.232
45,3273.487
46,3314.715
47,3303.028
48,3295.640
49,3297.259
50,3276.338
51,3366.372
52,3299.653
53,3290.921
54,3313.685
55,3289.991
56,3286.042
57,3279.937
58,3287.692
59,3266.777
60,3264.495
61,3295.041
62,3314.040
63,3300.413
64,3282.556
65,3267.309
66,3259.008
67,3271.160
68,3340.718
69,3316.641
70,3285.316
71,3280.108
72,3315.968
73,3322.087
74,3259.050
75,3300.353
76,3277.371
77,3288.287
78,3303.210
79,3270.756
80,3312.734
81,3333.969
82,3303.909
83,3297.721
84,3288.264
85,3305.333
86,3290.299
87,3287.811
88,3256.950
