 ,Value
1,3612.644
2,3629.326
3,3634.527
4,3602.370
5,3668.868
6,3681.687
7,3671.780
8,3625.923
9,3604.644
10,3599.278
11,3565.612
12,3648.785
13,3586.420
14,3564.636
15,3540.418
16,3561.106
17,3586.890
18,3610.885
19,3597.148
20,3576.830
21,3582.430
22,3578.582
23,3574.909
24,3502.503
25,3516.757
26,3510.454
27,3503.404
28,3507.289
29,3469.077
30,3500.022
31,3454.042
32,3473.263
33,3383.063
34,3463.072
35,3447.595
36,3388.575
37,3438.008
38,3429.346
39,3401.061
40,3436.278
41,3404.620
42,3443.197
43,3448.852
44,3454.787
45,3433.517
46,3424.979
47,3446.274
48,3445.383
49,3410.082
50,3457.956
51,3483.406
52,3437.133
53,3488.249
54,3474.366
55,3457.720
56,3494.312
57,3537.137
58,3492.931
59,3437.922
60,3504.807
61,3545.973
62,3524.411
63,3546.418
64,3522.624
65,3535.646
66,3565.922
67,3593.099
